Invoice,TotalQuantity,TotalAmount,UniqueProducts,Customer ID,Anomaly
491205,934,1391.91,43,16779,1
491207,97,105.75999999999999,12,17884,1
491209,156,278.08,46,15573,1
491210,256,785.62,40,15367,1
491211,740,1766.28,37,14895,1
491212,1448,873.61,17,14062,1
491226,644,448.2,15,15157,1
491235,182,307.2,10,15623,1
491238,133,170.45,12,16011,1
491240,376,936.26,19,13831,1
491247,352,436.4,12,14626,1
491314,924,1505.4,6,15032,1
491317,331,683.91,45,16670,1
491318,96,369.6,2,14608,1
491319,73,181.63,12,15882,1
491320,108,178.2,2,15380,1
491321,495,844.45,57,17032,1
491340,520,517.7,56,12979,1
491356,375,282.03000000000003,14,15738,1
491358,29,99.6,12,14590,1
491368,84,164.31,18,14043,1
491385,102,328.7,5,17675,1
491394,132,404.82,39,15916,1
491395,42,204.26,23,16901,1
491396,275,435.51,35,17610,1
491397,67,155.79,27,12933,1
491399,56,171.5,14,14507,1
491400,260,427.52,22,17696,1
491401,193,218.05,16,18276,1
491403,267,616.53,43,14030,1
491405,24,70.80000000000001,1,15823,1
491406,485,792.02,129,14081,1
491407,114,130.62,10,14030,1
491408,25,133.75,7,17351,1
491421,45,208.9,38,16798,1
491422,687,864.89,33,17512,1
491424,35,177.91,14,13542,1
491425,78,230.0,18,16905,1
491426,741,917.76,64,15494,1
491427,306,583.7,55,14702,1
491429,114,375.66,18,17165,1
491431,1200,1980.0,7,15769,1
491432,104,325.64,19,16293,1
491433,106,233.10000000000002,7,18172,1
491434,260,327.32,15,17412,1
491435,84,244.42000000000002,47,14606,1
491436,6,10.14,1,14606,1
491437,146,439.18,6,13408,1
491438,146,375.18,13,18268,1
491439,120,306.0,1,15291,1
491440,1080,1350.0,1,16029,1
491442,40,102.0,1,16156,1
491443,195,574.07,17,15311,1
491444,19,41.89,2,14122,1
491445,50,122.94999999999999,23,14519,1
491447,2,15.9,1,14191,1
491448,255,459.58,26,15983,1
491449,520,1641.9,33,17230,1
491450,540,634.88,10,14739,1
491452,70,222.05,29,17238,1
491453,27,86.75,15,17238,1
491454,80,218.44,10,13077,1
491456,3672,11016.0,7,18102,-1
491457,152,362.93,56,15998,1
491462,245,718.83,13,17243,1
491463,2,7.5,2,17243,1
491464,96,52.8,1,17209,1
491465,380,350.68,14,14643,1
491468,625,1107.95,50,12957,1
491474,110,217.34,25,14577,1
491479,161,391.16,37,14680,1
491497,438,899.64,13,17409,1
491498,77,209.59,17,12835,1
491506,63,199.68,30,16470,1
491508,188,348.6,8,16191,1
491516,4,51.27,2,14895,1
491528,147,307.54,36,17344,1
491554,109,198.76999999999998,10,16365,1
491555,542,513.54,21,15194,1
491570,704,811.76,20,13418,1
491584,308,525.34,44,12854,1
491586,60,117.96000000000001,4,15197,1
491587,400,500.0,1,13953,1
491603,277,539.47,25,17243,1
491607,135,289.53000000000003,12,17293,1
491612,1086,849.9399999999999,17,14298,1
491613,108,252.04,32,16952,1
491622,253,483.42,70,13415,1
491625,110,615.3,7,13668,1
491627,358,460.3,16,13819,1
491629,343,308.81,16,14790,1
491630,207,438.22,56,17851,1
491631,37,160.55,8,17487,1
491633,200,465.41999999999996,29,17958,1
491634,325,574.09,113,17841,1
491635,1946,1323.86,22,14298,1
491636,378,285.48,19,17754,1
491637,523,638.52,21,15984,1
491640,148,406.12,53,15898,1
491642,289,358.32,62,14130,1
491643,622,1056.86,17,15856,1
491644,35,100.55,14,17860,1
491645,90,156.14,41,17860,1
491646,211,641.51,13,14031,1
491647,10,15.5,1,14031,1
491648,41,214.09,10,17243,1
491649,134,549.08,4,12664,1
491651,111,356.55,10,13768,1
491652,155,510.36,51,16335,1
491653,125,164.48000000000002,13,18077,1
491654,215,469.49,45,16104,1
491655,10,15.5,1,16104,1
491656,170,344.65,28,16719,1
491658,61,155.06,37,16442,1
491659,229,416.82,24,13317,1
491660,67,152.25,23,15196,1
491661,128,326.4,1,15956,1
491662,225,356.17,48,15169,1
491663,53,90.95,17,15860,1
491664,274,450.71,36,15983,1
491665,651,1184.6100000000001,44,14685,1
491666,328,335.98,23,13026,1
491667,62,120.06,50,15503,1
491668,84,370.2,6,15144,1
491669,51,76.83999999999999,23,12843,1
491670,312,650.88,10,13089,1
491671,298,505.13,44,14161,1
491672,382,336.82,14,17172,1
491673,90,126.7,26,17085,1
491674,528,591.48,21,17593,1
491675,253,374.04,58,16710,1
491677,12,15.0,1,14685,1
491678,188,300.42,16,16830,1
491679,68,145.06,35,16127,1
491680,96,244.79999999999998,2,14987,1
491681,71,272.4,20,15751,1
491682,1,21.95,1,15751,1
491683,180,361.55,56,17539,1
491684,149,228.8,30,17287,1
491685,2,5.1,1,17287,1
491686,184,452.5,26,17920,1
491687,332,588.4,8,15944,1
491688,58,197.98,39,14606,1
491690,318,511.64,15,13206,1
491691,285,386.73,33,17211,1
491692,451,856.78,35,14514,1
491694,93,228.34,17,17066,1
491695,41,106.65,31,15850,1
491696,123,56.45,3,17290,1
491697,217,493.37,40,13735,1
491698,650,1014.54,46,12681,1
491699,246,286.28,18,15628,1
491700,283,507.65,57,17802,1
491701,109,123.43,34,15446,1
491703,299,399.79999999999995,34,14525,1
491704,18,65.10000000000001,3,14751,1
491706,6,15.3,1,17802,1
491707,31,98.25,10,17969,1
491708,48,100.8,1,14685,1
491709,34,147.99,4,12600,1
491710,157,258.3,15,12683,1
491711,86,313.64,15,13087,1
491712,494,360.51000000000005,26,15562,1
491713,66,545.1,3,17819,1
491714,334,526.46,84,16409,1
491715,231,233.42000000000002,15,14277,1
491716,146,217.79999999999998,16,14466,1
491717,153,213.88,56,16725,1
491718,147,181.51,11,16325,1
491719,137,348.61,43,17799,1
491720,121,261.7,25,17910,1
491721,177,354.29,38,14898,1
491722,384,292.98,15,16551,1
491724,30,124.9,18,15577,1
491725,10,45.0,1,12346,1
491726,452,1081.66,67,12439,1
491729,142,171.82,13,13462,1
491730,84,252.12,16,13872,1
491731,72,228.6,9,18087,1
491733,100,366.4,7,18087,1
491734,486,950.0,10,13093,1
491735,158,225.8,15,15550,1
491736,346,756.51,27,13013,1
491737,17,31.93,4,14977,1
491738,903,1286.43,65,12472,1
491742,5,22.5,1,12346,1
491743,184,597.56,9,13767,1
491744,5,22.5,1,12346,1
491745,20,66.75,5,16769,1
491746,93,327.71,27,16769,1
491747,48,187.7,13,17075,1
491748,126,319.38,6,17157,1
491750,90,572.05,34,14527,1
491751,124,196.92,12,16190,1
491752,362,309.3,11,14032,1
491753,184,348.85,11,17825,1
491754,23,38.660000000000004,4,17825,1
491755,37,79.94999999999999,8,17825,1
491756,138,318.36,18,15329,1
491757,504,705.5999999999999,1,17949,1
491758,240,400.91,63,17908,1
491759,12,15.0,1,12748,1
491760,21,170.04999999999998,4,15311,1
491780,338,615.22,29,12471,1
491782,63,162.25,8,15534,1
491784,202,675.05,25,12471,1
491800,2979,5259.17,68,17511,-1
491803,412,698.61,96,16327,1
491804,67,112.64,18,15920,1
491805,903,1350.81,60,12613,1
491806,1,8.95,1,15920,1
491807,60,164.28,17,17318,1
491809,489,272.02,36,17965,1
491810,507,619.67,19,14401,1
491811,121,290.15,27,12835,1
491812,20524,13854.2,113,13694,-1
491813,126,157.5,1,13694,1
491814,233,310.43,23,15188,1
491815,468,177.84,1,13694,1
491816,724,1550.07,63,14961,1
491825,256,414.36,25,13931,1
491826,269,850.8299999999999,7,16019,1
491828,216,409.2,4,13089,1
491829,96,325.44,1,16711,1
491831,68,137.73,32,17961,1
491832,139,132.51,9,15420,1
491833,187,390.66,90,12926,1
491834,53,197.05,29,17623,1
491840,100,129.6,17,15015,1
491861,89,266.02,25,14796,1
491868,180,431.98,21,14042,1
491888,335,626.0,55,15867,1
491893,163,274.0,65,16805,1
491894,480,1126.81,16,14062,1
491923,190,307.24,16,12839,1
491924,288,700.83,49,17364,1
491935,343,689.71,64,16125,1
491941,48,70.80000000000001,2,12924,1
491949,4,53.2,2,13591,1
491950,101,238.05,16,16280,1
491951,928,926.31,73,13206,1
491953,1452,2308.5,14,15061,1
491954,34,88.5,6,12920,1
491955,24,50.400000000000006,1,12920,1
491956,158,381.4,21,16985,1
491957,40,149.5,4,17866,1
491958,27,99.86,3,13577,1
491959,56,111.0,17,16064,1
491960,332,659.4,25,17416,1
491961,588,1456.2,24,15640,1
491963,21,93.35,6,12992,1
491964,10,45.300000000000004,3,15672,1
491965,169,497.65,31,13000,1
491967,268,384.16,34,17012,1
491979,201,891.41,12,13162,1
491980,164,227.72,6,17067,1
491981,156,381.22,19,13468,1
491982,221,154.69,6,16098,1
491983,189,415.49,20,16554,1
491984,146,306.54,19,13004,1
491986,300,495.0,1,15838,1
491987,43,62.31,4,17572,1
491988,94,429.66,7,13902,1
491991,4,27.0,2,17809,1
491992,16,57.9,4,16158,1
491993,72,304.7,12,17213,1
491994,158,306.40000000000003,20,17251,1
491995,161,367.75,9,13495,1
491996,840,1337.0,6,14063,1
491997,152,292.31,31,17852,1
491998,78,297.86,15,16858,1
491999,217,310.87,20,14341,1
492003,70,253.42000000000002,16,15039,1
492004,448,847.0,26,17082,1
492005,1016,2320.2,9,14607,1
492007,10,169.5,1,17262,1
492008,72,61.199999999999996,4,17082,1
492009,45,174.65,15,14871,1
492011,164,253.64,7,18220,1
492012,293,675.12,50,17625,1
492014,2,13.5,1,13577,1
492015,638,1413.34,58,14911,1
492016,60,179.36,13,17233,1
492017,142,394.41999999999996,4,16210,1
492018,185,531.3,35,16550,1
492020,202,414.78000000000003,17,13635,1
492021,144,208.8,1,17949,1
492022,300,216.0,1,17949,1
492035,180,285.22,18,16202,1
492039,58,301.9,11,17095,1
492051,364,870.84,21,13758,1
492064,225,558.17,70,16713,1
492071,1,6.75,1,16713,1
492073,338,1500.46,6,15413,1
492074,381,377.49,27,12941,1
492075,438,477.36,75,17596,1
492076,64,152.0,2,17675,1
492077,176,290.72,31,15812,1
492078,62,147.68,30,14966,1
492079,132,324.8,14,15070,1
492080,198,308.38,6,18260,1
492092,321,698.2,42,14156,1
492098,1086,2343.72,24,16749,1
492117,327,1021.53,37,15808,1
492125,582,146.45999999999998,3,13405,1
492127,280,538.77,16,13319,1
492133,1016,1737.2,4,16684,1
492153,90,208.68,24,17797,1
492168,245,391.55,27,13823,1
492169,361,823.8100000000001,61,13680,1
492170,110,138.22,5,15566,1
492172,139,327.91,19,13050,1
492173,121,316.39,15,13267,1
492174,856,478.15999999999997,11,13798,1
492175,49,182.25,9,13756,1
492176,200,466.88,68,17841,1
492177,83,598.2,11,15311,1
492178,209,340.39,28,18168,1
492179,22,24.63,7,17816,1
492181,158,380.78,11,13393,1
492185,3000,960.0,1,16308,-1
492202,841,774.21,22,15514,1
492203,48,204.0,1,16353,1
492204,228,322.92,13,15785,1
492208,239,334.14,16,13599,1
492209,69,236.17,50,15768,1
492210,60,263.4,1,15971,1
492214,204,301.16,19,14897,1
492216,1116,939.21,41,15641,1
492218,138,297.86,11,15527,1
492220,84,205.32,47,17368,1
492221,400,288.88,9,15637,1
492222,72,187.84,11,15393,1
492223,24,179.0,7,14061,1
492224,261,801.3000000000001,9,12748,1
492225,676,1084.08,16,14134,1
492227,270,334.5,8,18177,1
492228,270,343.66,13,15078,1
492229,206,388.74,9,13473,1
492230,144,60.48,1,16605,1
492231,16,53.0,3,12956,1
492232,3,61.45,3,12971,1
492233,22,126.5,6,13711,1
492234,224,297.4,11,15394,1
492235,258,155.34,7,14460,1
492236,539,2156.0,6,18102,1
492237,870,3480.0,7,18102,1
492238,276,520.46,10,18102,1
492239,44,313.8,6,14543,1
492240,166,575.64,10,13078,1
492241,977,969.66,62,14769,1
492242,141,321.65,18,15312,1
492244,159,435.5,18,17646,1
492245,209,243.86,18,15713,1
492246,597,1226.79,31,13952,1
492247,79,307.15,14,16736,1
492248,138,511.2,7,14646,1
492249,95,243.65,15,16366,1
492250,114,462.95,17,18286,1
492251,408,825.32,49,14156,1
492252,230,357.0,14,13999,1
492253,154,223.70000000000002,11,12956,1
492269,475,855.45,20,17677,1
492270,55,96.3,5,17677,1
492271,26,68.7,3,17677,1
492272,39,141.66,18,14590,1
492273,12,10.2,1,17677,1
492281,238,306.3,12,13047,1
492282,296,371.48,20,14869,1
492283,58,117.30000000000001,4,16197,1
492285,56,164.1,9,13097,1
492287,150,313.3,12,13074,1
492290,480,187.44,12,14966,1
492296,263,499.15,27,14667,1
492297,119,307.95,16,13289,1
492300,47,348.15,7,12747,1
492302,112,183.4,9,16119,1
492304,61,214.25,10,13769,1
492312,161,123.19,11,15184,1
492313,201,407.69,29,14680,1
492314,100,336.6,14,14732,1
492317,324,593.4,22,15615,1
492318,147,214.21,15,17189,1
492319,60,161.6,40,15499,1
492321,526,1181.5,10,15061,1
492322,128,352.0,1,13694,1
492325,418,212.1,10,13641,1
492328,336,271.56,9,13641,1
492340,197,311.99,36,17954,1
492342,251,1221.97,58,14527,1
492347,1660,1209.58,12,13694,1
492348,378,540.66,5,13694,1
492349,116,306.2,6,13831,1
492351,9,35.45,9,17954,1
492356,157,422.35,19,12586,1
492357,63,115.3,13,18012,1
492358,1086,1750.43,46,16779,1
492359,44,78.6,3,13403,1
492360,360,584.1,37,14625,1
492361,145,342.36,28,17833,1
492362,1108,436.56,21,15222,1
492367,568,618.79,40,13178,1
492368,311,519.53,47,14415,1
492369,123,323.25,16,16195,1
492370,67,130.51,32,16891,1
492371,80,252.2,5,14952,1
492372,58,195.50000000000003,11,13693,1
492374,365,425.95,20,15984,1
492375,2,14.2,2,15577,1
492376,203,215.75,47,17776,1
492378,299,422.15000000000003,11,16569,1
492379,197,338.31,23,17469,1
492380,400,274.32,9,14055,1
492383,384,542.36,16,17873,1
492387,296,1088.8,45,15044,1
492391,225,340.67,13,13426,1
492395,13,22.67,7,17988,1
492397,212,78.2,2,12359,1
492398,24,50.400000000000006,1,17873,1
492399,168,320.65000000000003,21,14329,1
492401,131,324.87,8,15311,1
492403,82,276.5,12,17091,1
492404,26,98.30000000000001,3,16694,1
492405,100,255.37,48,15055,1
492406,273,597.5,15,18144,1
492407,153,278.07,44,15750,1
492408,32,133.0,14,16987,1
492409,75,189.31,11,13008,1
492410,306,781.1,11,13941,1
492412,52,136.20000000000002,5,14092,1
492413,239,295.64,36,12867,1
492415,456,904.38,15,17428,1
492417,291,220.07,5,16742,1
492418,1628,3416.7200000000003,71,15498,-1
492419,187,426.09000000000003,61,14540,1
492421,60,125.95,19,17402,1
492423,99,124.57,11,12748,1
492424,1,3.75,1,17402,1
492426,130,301.02,6,17157,1
492427,189,342.55,8,14113,1
492428,191,447.53000000000003,27,18201,1
492429,682,1425.3,23,13225,1
492430,48,100.8,1,14113,1
492431,176,353.0,11,17662,1
492432,140,273.88,14,13491,1
492433,50,176.4,11,17150,1
492434,326,589.34,26,15601,1
492435,47,140.9,39,15863,1
492436,338,329.58000000000004,11,18186,1
492437,350,323.78,16,13269,1
492438,139,164.59,11,13875,1
492439,576,1952.64,3,12557,1
492440,176,295.55,11,13266,1
492441,245,435.45,21,14484,1
492442,44,323.0,3,13798,1
492443,190,366.62,5,13777,1
492444,206,171.26,11,18097,1
492445,621,1594.8500000000001,24,17230,1
492446,220,589.4,15,13520,1
492448,214,699.08,14,17243,1
492449,57,120.15,7,16139,1
492462,91,233.94,34,15862,1
492465,62,193.85,17,13564,1
492472,139,172.07,42,15862,1
492484,110,176.71,41,15862,1
492499,134,400.76,8,17739,1
492500,4,6.6,1,13564,1
492512,153,199.19,12,14425,1
492516,106,226.74,10,13448,1
492517,98,233.4,14,17612,1
492518,593,809.62,16,13408,1
492519,97,299.65,6,14543,1
492520,267,420.41,26,14422,1
492521,12,71.4,3,18006,1
492522,127,160.82999999999998,6,14051,1
492524,176,391.44,11,14110,1
492525,30,74.94,19,12748,1
492526,4,7.8,3,12748,1
492527,192,437.96000000000004,14,14040,1
492528,358,302.06,11,16945,1
492529,186,433.96,35,17377,1
492530,1,2.95,1,14095,1
492534,42,78.33,30,17961,1
492535,158,286.04,17,13577,1
492536,212,343.96000000000004,8,16701,1
492537,136,411.7,26,16560,1
492538,113,255.15,4,18061,1
492539,61,252.59,20,16908,1
492540,119,256.66,35,15005,1
492542,52,88.28,20,15889,1
492544,96,96.0,6,13427,1
492545,36,139.0,8,16019,1
492546,60,141.0,6,13557,1
492547,471,424.3,32,17103,1
492549,368,339.9,19,13203,1
492571,74,310.70000000000005,9,16439,1
492578,216,319.5,10,15194,1
492579,936,1707.48,54,15311,1
492580,111,144.51,13,12937,1
492581,78,251.3,3,15270,1
492582,137,322.6,15,18223,1
492583,84,263.9,4,15270,1
492585,276,754.75,73,14085,1
492588,142,348.2,13,16150,1
492589,60,95.4,3,13319,1
492591,34,282.29999999999995,2,16661,1
492592,408,799.3,77,17400,1
492593,153,208.66,65,15917,1
492594,65,117.35000000000001,7,17631,1
492635,468,729.12,31,17526,1
492640,258,421.4,43,13077,1
492641,52,162.8,8,13039,1
492643,108,234.54000000000002,21,17576,1
492644,764,950.04,63,16200,1
492650,1,803.25,1,14911,1
492652,78,184.44,11,15428,1
492659,88,173.22,45,16720,1
492680,54,157.43,32,14606,1
492684,92,144.6,9,16351,1
492687,6,10.1,4,17961,1
492705,168,429.8,49,14702,1
492707,77,133.34,30,15879,1
492708,210,428.44,23,16556,1
492710,312,608.4000000000001,2,17638,1
492711,1,6.75,1,12471,1
492713,1,6.75,1,12471,1
492714,121,351.69,41,17913,1
492716,92,205.47,14,12708,1
492717,268,458.2,8,12826,1
492718,5,22.5,1,12346,1
492720,103,896.8499999999999,10,16772,1
492722,1,1.0,1,12346,1
492723,4,8.4,1,15858,1
492724,6560,8370.08,52,14646,-1
492726,108,294.0,10,17927,1
492727,60,567.0,1,16029,1
492728,250,622.48,30,15311,1
492729,147,366.58,52,15911,1
492730,19,64.17,7,14083,1
492731,101,290.65,9,14555,1
492732,104,486.0,3,16210,1
492733,158,376.0,19,16296,1
492734,26,70.80000000000001,10,18036,1
492735,337,668.65,23,12921,1
492736,25,102.75,7,13921,1
492737,127,356.95,26,17243,1
492738,156,1010.55,57,14527,1
492740,168,1839.5999999999997,4,14063,1
492741,1,3.75,1,18037,1
492742,517,1636.43,89,12455,1
492743,66,143.70000000000002,6,13995,1
492744,60,75.0,5,12422,1
492745,401,310.01,20,16600,1
492747,41,187.55,10,17372,1
492749,183,757.45,36,14911,1
492750,36,285.3,16,15768,1
492751,156,316.59,37,15768,1
492752,1,1.95,1,18037,1
492753,388,779.04,34,14156,1
492760,86,180.3,11,18071,1
492761,219,664.65,25,14911,1
492762,394,914.24,24,14031,1
492763,153,307.91,17,17028,1
492764,138,498.50000000000006,23,16222,1
492765,165,495.65000000000003,27,13855,1
492766,268,211.36,6,14401,1
492767,170,340.5,6,16746,1
492768,274,316.54,21,12839,1
492769,64,272.0,4,15497,1
492770,42,86.46000000000001,5,14949,1
492771,88,101.03999999999999,7,17324,1
492772,59,131.25,9,15409,1
492773,418,914.1600000000001,36,13327,1
492774,140,314.44,18,13781,1
492775,136,312.6,16,16592,1
492776,288,410.42,33,15326,1
492777,87,207.71,11,13468,1
492778,175,376.85,14,18252,1
492779,20,107.3,13,17969,1
492780,2,3.9,2,14031,1
492781,250,646.3000000000001,21,14105,1
492784,126,403.56,64,17841,1
492785,192,485.40000000000003,9,15856,1
492792,75,330.05,15,17243,1
492793,451,313.83000000000004,5,15841,1
492794,96,310.72,19,13847,1
492795,111,158.60000000000002,13,18077,1
492796,52,153.2,10,17372,1
492797,234,353.25,20,17412,1
492798,94,193.53,29,16011,1
492799,180,511.14,20,17865,1
492800,36,243.0,11,13542,1
492801,144,254.54,36,17231,1
492803,231,383.86,35,17851,1
492804,303,264.64,18,15456,1
492805,172,243.65,19,15518,1
492806,381,756.15,11,14299,1
492807,177,342.82,28,17211,1
492808,112,464.56,8,13078,1
492809,133,316.83,22,17624,1
492810,112,602.4000000000001,5,17858,1
492811,90,226.54000000000002,23,17085,1
492812,271,554.0,31,13871,1
492813,263,622.65,33,17920,1
492814,450,412.62,7,14560,1
492815,49,111.68,28,17841,1
492816,134,330.6,17,12609,1
492817,43,199.13,4,16593,1
492818,189,259.15,14,14790,1
492819,384,913.1500000000001,22,16779,1
492820,151,192.09,21,14404,1
492822,24,46.8,1,14404,1
492823,347,379.72,29,15358,1
492824,2,3.37,2,17961,1
492830,763,975.06,46,12683,1
492832,180,321.88000000000005,12,13111,1
492834,172,367.8,8,18051,1
492836,50,200.0,1,18102,1
492837,310,633.22,11,17675,1
492839,211,673.12,61,14085,1
492840,42,107.1,1,14987,1
492841,1,7.95,1,14987,1
492842,202,607.0,2,12748,1
492843,168,456.0,5,13089,1
492869,36,122.25,12,15039,1
492875,76,270.0,8,16282,1
492878,135,266.7,15,13510,1
492891,248,318.66,5,13408,1
492929,196,371.55,48,16713,1
492935,1,74.1,1,13641,1
492940,154,209.4,7,17696,1
492942,107,305.95,14,17213,1
492943,4512,7112.68,35,14156,-1
492944,58,138.75,9,12682,1
492945,362,308.34000000000003,18,14032,1
492948,34,154.65,19,14606,1
492949,120,66.47999999999999,3,14119,1
492950,390,801.4300000000001,25,12471,1
492951,203,433.99,8,16525,1
492953,204,487.3,28,14505,1
492954,30,178.5,2,17182,1
492975,15,50.25,9,17961,1
492993,24,30.64,11,14819,1
493050,38,122.3,23,17377,1
493052,151,303.85,17,14480,1
493053,22,66.2,11,17888,1
493069,41,196.75,6,14293,1
493071,114,398.70000000000005,2,18092,1
493076,7,24.450000000000003,3,17961,1
493077,320,313.6,13,14841,1
493139,247,581.45,46,15311,1
493157,104,212.21,27,15911,1
493181,8421,3284.88,23,18251,-1
493183,255,568.51,21,12440,1
493187,240,192.42000000000002,16,18190,1
493188,15,22.96,10,15581,1
493189,32,68.14,24,15581,1
493200,33,66.01,13,17961,1
493257,614,1072.44,8,14063,1
493258,1026,2872.04,5,18102,1
493266,53,136.3,6,13455,1
493300,43,131.8,8,17969,1
493301,198,179.46,3,13082,1
493302,7,21.51,7,17961,1
493303,12,12.72,1,13082,1
493304,8,21.4,8,17961,1
493308,126,324.99,21,15064,1
493325,624,701.1999999999999,6,13694,1
493326,528,799.9200000000001,7,18092,1
493360,140,113.12,6,18252,1
493371,176,352.05,23,14151,1
493372,160,643.7,37,15044,1
493375,121,163.2,22,15514,1
493376,1,1.95,1,17961,1
493393,1058,2565.83,103,12539,-1
493395,1070,2583.23,104,12539,-1
493398,28,66.9,10,12835,1
493399,364,879.72,10,15856,1
493407,16,24.6,7,17867,1
493409,48,612.0,1,17819,1
493410,5,22.5,1,12346,1
493412,5,22.5,1,12346,1
493414,88,290.2,6,14590,1
493427,122,264.38,18,13287,1
493428,84,230.9,24,16550,1
493432,170,481.38,49,14680,1
493433,166,405.3,14,14709,1
493434,762,1021.0200000000001,9,13798,1
