Description,6 RIBBONS RUSTIC CHARM,60 CAKE CASES VINTAGE CHRISTMAS,60 TEATIME FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,AGED GLASS SILVER T-LIGHT HOLDER,ANTIQUE SILVER TEA GLASS ETCHED,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,"ASSORTED FLOWER COLOUR ""LEIS""",ASSTD DESIGN BUBBLE GUM RING,BAG 250g SWIRLY MARBLES,BLACK AND WHITE PAISLEY FLOWER MUG,BLACK RECORD COVER FRAME,BOX OF 24 COCKTAIL PARASOLS,BOYS ALPHABET IRON ON PATCHES,BROCADE RING PURSE ,COLOUR GLASS T-LIGHT HOLDER HANGING,COOK WITH WINE METAL SIGN ,CREAM HEART CARD HOLDER,DISCO BALL CHRISTMAS DECORATION,DOLLY GIRL LUNCH BOX,FANCY FONTS BIRTHDAY WRAP,GIN + TONIC DIET METAL SIGN,GIRLS ALPHABET IRON ON PATCHES ,GRAND CHOCOLATECANDLE,GROW A FLYTRAP OR SUNFLOWER IN TIN,HAND OVER THE CHOCOLATE   SIGN ,HANGING HEART JAR T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER,HANGING JAM JAR T-LIGHT HOLDER,HEART FILIGREE DOVE  SMALL,HEART OF WICKER LARGE,HEART OF WICKER SMALL,JAM MAKING SET PRINTED,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG OWLS,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG STRAWBERRY,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG RED SPOTTY,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG WOODLAND,LUNCH BOX I LOVE LONDON,MEDIUM CERAMIC TOP STORAGE JAR,MINI PAINT SET VINTAGE ,MULTI COLOUR SILVER T-LIGHT HOLDER,PACK OF 12 HEARTS DESIGN TISSUES ,PACK OF 12 LONDON TISSUES ,PACK OF 12 PINK PAISLEY TISSUES ,PACK OF 12 RED SPOTTY TISSUES ,PACK OF 12 SUKI TISSUES ,PACK OF 12 TRADITIONAL CRAYONS,PACK OF 12 WOODLAND TISSUES ,PACK OF 6 BIRDY GIFT TAGS,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 60 SPACEBOY CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 72 SKULL CAKE CASES,PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS,"PAPER CRAFT , LITTLE BIRDIE",PARTY BUNTING,PINK BLUE FELT CRAFT TRINKET BOX,PINK CREAM FELT CRAFT TRINKET BOX ,PLACE SETTING WHITE HEART,PLEASE ONE PERSON METAL SIGN,POPCORN HOLDER,RABBIT NIGHT LIGHT,RED  HARMONICA IN BOX ,RED HANGING HEART T-LIGHT HOLDER,RED TOADSTOOL LED NIGHT LIGHT,REGENCY CAKESTAND 3 TIER,ROTATING SILVER ANGELS T-LIGHT HLDR,SET/6 FRUIT SALAD PAPER CUPS,SET/6 RED SPOTTY PAPER CUPS,SET/6 RED SPOTTY PAPER PLATES,SINGLE HEART ZINC T-LIGHT HOLDER,SMALL CHINESE STYLE SCISSOR,SMALL POPCORN HOLDER,SPACEBOY BIRTHDAY CARD,SPACEBOY LUNCH BOX ,STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,VICTORIAN GLASS HANGING T-LIGHT,VINTAGE HEADS AND TAILS CARD GAME ,VINTAGE SNAP CARDS,WHITE HANGING HEART T-LIGHT HOLDER,WOODLAND CHARLOTTE BAG,WORLD WAR 2 GLIDERS ASSTD DESIGNS,WRAP PINK FAIRY CAKES ,ZINC METAL HEART DECORATION
JUMBO BAG PINK VINTAGE PAISLEY,0.31738780913288767,0.09628149820459563,0.13110562233466969,0.11296325360265472,0.006683644659604283,0.029405207445939396,0.06112207151701086,0.15804325383954332,0.07964388809916156,0.06172038190793113,0.004180801232366633,1.2416201709909148e-06,0.009841645619758607,0.17527292399276154,0.0018212641064924893,0.002099378888061817,0.18776781820065266,0.2931962939730392,0.05413174626563787,0.15168586307260765,0.28235805675653325,0.23566553052698172,0.039965472633777165,0.0030144421223619686,0.012554777648379688,0.32408970318741626,0.27657567409237654,0.19130046216494853,0.2939711300737678,0.11782772467375728,0.260027974864295,0.029510462049335662,0.022335028585386017,0.34243703901239875,0.7757810331018715,0.7550883892965468,0.8081094347989489,1.0,0.8012054169391815,0.7642485945959717,0.783196963232667,0.4973928494386071,0.48504212033173216,0.20570090889611875,0.2175302735456124,0.32450805575151864,0.29461659636758875,0.34248709087136747,0.24556356100055737,0.1607341238203328,0.00283633948891611,0.12962103189926732,0.02657773165520318,0.024447784189818314,0.027180425359645113,0.028843171652624167,0.0034948796383813567,0.04449759112346836,0.225882125823283,0.0052891692921722645,0.18588885524763238,0.10448390731951564,0.20559470935646518,0.23454507487206677,0.2436343525481517,0.2771562668737998,0.084980595489906,0.10352486377110909,0.11374736735211946,0.0,0.1964848465435561,0.37790949149322733,0.0864035587362582,0.07409082599343526,0.25444811048663035,0.02726433674477168,0.21986462179902874,0.016797440041347082,0.04594425235490786,0.3228939161857327,0.1258105388306307,0.004086333972453753,0.013187402663904663,0.11613168737291012,0.11670547631324098,0.25925698405126035,9.148998655180926e-06,0.05190529724799568,0.3696337635202456,0.31465729461009845,0.11853201293425168,0.08955402483439348,0.03215812222035138,0.03377824048348618,0.035186584959845085,0.2431220654599471,0.2881431363043739,0.010695786255523315,0.17580266202429026,0.24934060333099772
JUMBO BAG RED RETROSPOT,0.2978618704898189,0.09973898578120306,0.11143929484355534,0.08467294444510558,0.018122462541046828,0.031123627001625218,0.06406262503272141,0.06205869189348414,0.07358480436777828,0.05234674857992876,0.00466280699472171,2.877087902611229e-06,0.02905078713891859,0.126750338049199,0.001382485489783703,0.285435938810849,0.17383198359777374,0.15469920056440975,0.016702857843483885,0.17505084889961836,0.28675632581909277,0.08998574786115415,0.04959470417630737,0.0020864577189684697,0.011219933944927096,0.2147817785697089,0.21386226611570525,0.1588535495862652,0.32357007173125263,0.07951584229102727,0.27724363160247467,0.017288581731798293,0.020127802218272168,0.2564280385031311,0.7678299323945246,0.7415259855914164,0.8668873361733507,0.8012054169391815,0.9999999999999998,0.7422270845363138,0.8833949631380155,0.47344305138475457,0.4595020083476568,0.32315834247655917,0.2558584500102252,0.46225261203987844,0.3748497066735787,0.3451332115807002,0.2933576320946031,0.0900603091908973,0.0013991138412418008,0.11102564393525957,0.022244908569509416,0.020882391414503033,0.014860407525458991,0.009112158881249045,0.0017323936687686325,0.018600684026373413,0.2013001263176762,0.00481140103632115,0.19703841981774875,0.08340317633663362,0.09531615940836431,0.21367913281881054,0.17892431889381313,0.2511462317422746,0.09011788817309431,0.11356803167139963,0.13003880579483235,0.0,0.231218331427523,0.32976635646922187,0.1113786333612628,0.08537176311714904,0.1843807956488989,0.02775617384830108,0.23652769009852573,0.007614551207793322,0.06435716467584544,0.3206845191195568,0.09456614404585748,0.37266014452179647,0.013898288481051044,0.14547737265111602,0.14453294832771874,0.2914338102865966,0.00024005746605536645,0.046901573839719206,0.32576292584143424,0.297853869209866,0.254064317837407,0.2576351939733285,0.02743437498326055,0.02768104297298731,0.015132197513371554,0.2800945784264098,0.3077392617870245,0.011022329989476653,0.06817387021200555,0.2689696997574207
JUMBO BAG SPACEBOY DESIGN,0.31907631738668796,0.09834937337157687,0.10214650561205174,0.08934146995767724,0.0045726636309284,0.011855910137020531,0.06293724777256261,0.023365832262875034,0.07238330552596241,0.04323227950675489,0.0034029545450584273,5.487794352990231e-06,0.005085682285298094,0.14289047436325972,0.0017334497588782428,0.0019598225963816576,0.17148273151697144,0.0288843723096827,0.05318013813056022,0.1582298346586899,0.38772533696521594,0.023061035253276203,0.028460386864318198,0.002809305549132226,0.004338740527472699,0.005963254014551659,0.053322574080262135,0.12522355148550607,0.36723379188894734,0.07173971000521798,0.3644072197673638,0.016218840524931846,0.023921015833577496,0.14994424898079203,0.6583807331994053,0.8893513966201169,0.8139406212579836,0.7642485945959717,0.7422270845363138,1.0,0.836801661512672,0.358545085992031,0.2519858950973428,0.21017796353912796,0.21740387335435565,0.34434876387651986,0.28433585479746615,0.4291731120300088,0.29749489913353006,0.05920292478003383,0.000709169072774274,0.13688417086021518,0.013784015273666605,0.024803633182560948,0.00756637029034247,0.0005502458159655925,0.0011198074874089472,0.004777660372777427,0.2520920018441323,0.005116921431405682,0.22498825765909655,0.09489614425234862,0.051448014001882154,0.2772794936605082,0.12282668192734628,0.27034848286924235,0.0923904878114363,0.1132599073972275,0.1067902519244881,0.0,0.161798598673251,0.06945341925227756,0.10357524328465578,0.08497478334266474,0.02931289348988298,0.022816445938621657,0.30529660325767255,0.0016387849384561358,0.034507777643594924,0.34101499383487394,0.09931330382933751,0.005313664309112456,0.015655635128795024,0.1324696121460923,0.14036199037907277,0.3596018077707035,0.00040716206734651067,0.040621529527008655,0.3946484602901968,0.3845649821986144,0.06677272526063316,0.03574826479712439,0.014590642163998857,0.027027198253042357,0.010926783689596768,0.21190421720290703,0.38566450467643565,0.008563413016415996,0.012984506222271755,0.34989830825765944
JUMBO BAG STRAWBERRY,0.15077449571895138,0.057613904646691416,0.08360169210323808,0.0641653741908191,0.020409537131129835,0.01711691816237945,0.0376877337940912,0.022334577089626065,0.06918407982492802,0.05659283896219899,0.003574466381844409,3.257389531838666e-06,0.005120848765981321,0.11493991377835737,0.0009708280471649488,0.2084010645463173,0.11871230422299253,0.1068754003655682,0.007128926911818213,0.14470059099761345,0.10354469241941769,0.01560521733768662,0.030411987085725765,0.0011744380966040497,0.006219465917463357,0.16959514852950064,0.1587380686482084,0.1190955164312783,0.16342669721980854,0.08453406149568723,0.0968626011576859,0.005451100127764673,0.01156340956798421,0.16394170164347266,0.8335821294777433,0.8597067795008884,0.9124785252496654,0.783196963232667,0.8833949631380155,0.836801661512672,1.0000000000000002,0.36796216721457486,0.3408855355143364,0.16093003055605098,0.1500785647226982,0.21821998129001582,0.18649397101212067,0.17721496754519392,0.1175612864289268,0.03360983881326032,0.0006113824988230081,0.046542755246866636,0.016849671496697263,0.011799261399216294,0.00961210384327413,0.002572321501412785,0.002146056958270367,0.0065326349289664245,0.10839955560051133,0.0021368621786374904,0.1156263604426391,0.05385904115065779,0.046018145389750936,0.10391921124812306,0.09587996764328398,0.114992262889966,0.053062705368026056,0.08183119210346353,0.08965905971386122,0.0,0.16681430477594533,0.21011812104116123,0.05130692447387239,0.04216380453472505,0.15631814817770154,0.023266524216123585,0.08493971812555551,0.003431706763692795,0.0520961630795113,0.1337633584073051,0.05060878589964554,0.2687215177578078,0.007822456510962448,0.08816307646191161,0.08547128364701433,0.10560375838136907,0.00011376803057652159,0.042248006909085846,0.12350538763937664,0.10482372949711442,0.13359593401759348,0.18280231781543083,0.011405258605520625,0.016918580618182157,0.021731476733986413,0.1471894075646963,0.11546428215709557,0.009385026934272829,0.011967001417370216,0.09915816695922201
JUMBO SHOPPER VINTAGE RED PAISLEY,0.3569733941095278,0.15211974600187664,0.19910749028843458,0.16093093329337815,0.011485515018575754,0.06735420822044197,0.10535272005221252,0.05095705186499964,0.13846067811783055,0.1210087330553084,0.013093215202262549,3.33585287940464e-06,0.027084157885373782,0.2836177726733249,0.002309159676702279,0.003293956435428795,0.33344279976641783,0.17052670160146585,0.018132469081971154,0.3861190557922153,0.16479701688668452,0.037857014228447526,0.045569084568350716,0.0031988672389216205,0.030824229812399788,0.05404480232045344,0.12327906044119416,0.34282295114479927,0.347944752418532,0.23193724688034342,0.1798643863638021,0.014745913457674705,0.02708473632315951,0.18620682576247338,0.4186458529758202,0.2543076889633583,0.41832844673467817,0.4973928494386071,0.47344305138475457,0.358545085992031,0.36796216721457486,1.0,0.7788913195815576,0.32731631238286085,0.3099109314716198,0.44692758713010766,0.39806896063367475,0.353904357880712,0.24389516212721135,0.07933776414784915,0.0019178094815555543,0.09343017058569357,0.05776280693154101,0.02961480612732528,0.0206052577324691,0.011886548315621612,0.01026483543791467,0.015835089804603655,0.25173503779085005,0.004514315336204026,0.279503129607312,0.14236910506205927,0.1261054313347922,0.20317980020822765,0.22967499378871284,0.21956235122853462,0.10509185372104332,0.20548623694095006,0.2983622364591916,0.0,0.44095178579589644,0.0864867508988294,0.08769469205252875,0.08405989391312056,0.1933141889481928,0.0670609307539215,0.13455799274784783,0.017506829500813635,0.08479731235622835,0.17060251751231545,0.11898180322849378,0.01195380256831054,0.019716061911309327,0.1547869043966591,0.1470344789687183,0.17263950852312454,2.9350786523393393e-05,0.12721315557694757,0.21155075236806895,0.16716259768863606,0.20064093389768817,0.12202594207144443,0.042433231741428115,0.05239236616624484,0.08142590726972944,0.2270808276434097,0.21534956890026316,0.024427592238256562,0.03156406087153139,0.16314539443449486
JUMBO STORAGE BAG SUKI,0.20361625227219166,0.08202548496724393,0.1275488806952699,0.07132833242617825,0.014183487845426272,0.05932881734236857,0.06158352389089871,0.0800807354420048,0.2058655223768261,0.10048613265798219,0.0064743163234084284,5.991830955135248e-06,0.029327200688998963,0.3014496614429698,0.002853750875273565,0.0055591854807078254,0.20985608139666687,0.1519267927217022,0.07025532402807384,0.28395628630733416,0.03515022803386914,0.056862605363831156,0.06357429141862424,0.006643001798181316,0.018681776513874503,0.24717630976319713,0.26738801943676005,0.2159135020749205,0.20413583716014855,0.1426597534141034,0.048335166423721376,0.017344438536450638,0.018935409160636046,0.19587138235686977,0.493156307145025,0.27384192608182034,0.4505628409809431,0.48504212033173216,0.4595020083476568,0.2519858950973428,0.3408855355143364,0.7788913195815576,1.0,0.34943643100443955,0.24232252541570956,0.35846694590817596,0.3172107187049045,0.23158259065758086,0.20529903540557237,0.07175421657828009,0.0015640849881700945,0.030704435440754612,0.05082796185977389,0.010366844643829393,0.02191713885960322,0.005597317157695418,0.002526336284987469,0.019618150880007477,0.08374215727218444,0.0032143065795459283,0.1752003100460632,0.07512348205936559,0.07914404065611415,0.14242033267276122,0.14336070632639678,0.1203320791771313,0.07993463922482112,0.14891177377860682,0.17018046555550634,0.0,0.3708245078250586,0.29040216285885717,0.0358501445808435,0.03460867286695354,0.20177769783611896,0.04932491575581589,0.03873879607325451,0.009210926424987076,0.08112975418827496,0.13496362041311988,0.0678572492188187,0.022187903173993714,0.016252133412386776,0.10880549480053875,0.11157424497347113,0.07537743903974985,0.000761554127132917,0.09158125645172024,0.09591534577389799,0.049846158583389436,0.18241396281357392,0.14063041839909804,0.03487594432034072,0.026767139016167587,0.024198027503327113,0.18154643301558418,0.15060894064415165,0.020409046320681648,0.053401197715698276,0.05871922706088531
LUNCH BAG  BLACK SKULL.,0.26834737691697785,0.10351337925268257,0.15103459393539892,0.09693157029459841,0.01371342613986741,0.04845082222833997,0.07063504598856324,0.021964496800380613,0.05849424652268509,0.047312147986551235,0.0047277596216749925,4.29958196023135e-06,0.051069152983514374,0.1303684083213957,0.006421870325713537,0.0010919608712160434,0.16522699174027852,0.08071618969688937,0.06576665712517771,0.13348668845970255,0.2925941487565193,0.025983239215738994,0.06053851357083638,0.01066539300652797,0.021036675438013082,0.0036115586652358156,0.10446742086303196,0.170597501900846,0.2977604156925415,0.08180397719779864,0.27961197707066726,0.02294768390873684,0.033718726307743384,0.1368188417030255,0.20544132824204933,0.1526266877673678,0.18239428457255968,0.20570090889611875,0.32315834247655917,0.21017796353912796,0.16093003055605098,0.32731631238286085,0.34943643100443955,1.0000000000000004,0.8406973815777794,0.5772928335655401,0.44042504529706256,0.4006762623389844,0.8051464626811152,0.04910946582331565,0.0011128122498156481,0.11926175911638907,0.028932783798186056,0.02939641142135644,0.011478437894257749,0.005019619084791315,0.004898312638240215,0.006845653050512884,0.20083779739980923,0.008007747047892642,0.17052330450726938,0.11108468591520429,0.05810672320285533,0.2977921783774716,0.17208747956165618,0.2317293669236594,0.10915399777618774,0.09200718407139091,0.10842572857197075,0.0,0.22242056033897223,0.188455725207186,0.1252381040729638,0.08352601738512304,0.08778875624328211,0.027211754090921005,0.23890484951906507,0.013202000437090229,0.08099610002119033,0.2827759027286457,0.09637592078768832,0.007329842322315982,0.01080792289470992,0.1442746961840075,0.14252967922542084,0.2824613345212161,0.0005962092854309957,0.042158251571810024,0.30288713283387775,0.2902975390721909,0.34354242134925045,0.27337580468055517,0.04332665081801804,0.03117751307994733,0.021577548326300447,0.2722941856752509,0.32826290389147833,0.010231314115536433,0.023022464202492897,0.2880752584209433
LUNCH BAG CARS BLUE,0.28342079376314355,0.11819279279548288,0.2634569022804016,0.22218708562000702,0.008156950697254767,0.02753286688227695,0.056616825410418105,0.020212941775065812,0.13824624472723007,0.03847834907711058,0.007229234912107108,1.797962075248682e-06,0.008658213301558958,0.17737651719540734,0.00798554993135782,0.0014973328550809536,0.1997376042967023,0.2642939113715784,0.06626614281706929,0.12326984385258308,0.35439828411731444,0.02882434011571378,0.05309282413829474,0.010658529785858266,0.009175965591557598,0.006998382525951955,0.1169261551450314,0.2737512665780367,0.3105356612367192,0.20143762037070773,0.3115777231078343,0.02071333202110862,0.028994289009914576,0.2572116259998057,0.14200190624458967,0.12670314026075596,0.14448856782975747,0.2175302735456124,0.2558584500102252,0.21740387335435565,0.1500785647226982,0.3099109314716198,0.24232252541570956,0.8406973815777794,1.0,0.5483204336505347,0.5467175126527416,0.4432514160455384,0.8404940682272559,0.04742339814201185,0.0024147177300502315,0.17166202964986702,0.027380733671832004,0.04738483325039612,0.008200264590505116,0.018368442361913033,0.014250401861437119,0.006540324661328076,0.3785861898800357,0.007830306108589487,0.18476689270549776,0.2167143587408396,0.1533330463899926,0.347889969322361,0.31635819968072876,0.2849672133016119,0.09625218834596774,0.10166121576180527,0.10360188727355372,0.0,0.22957459934138874,0.09829315700838975,0.12359687214305395,0.12653117473276176,0.2723094259039474,0.03997791830114429,0.25959198426748714,0.017338559065631982,0.0767504137895925,0.302972511665347,0.13506966753713168,0.007780489126201948,0.011105690448434657,0.13147382172316496,0.135436167387691,0.3096298181868904,0.0003401905719196067,0.07752018015241101,0.3306050181303522,0.34100098235272025,0.15685435339007817,0.23630363635661808,0.023270966597846776,0.060238508695425935,0.12962620408080341,0.23150440713009776,0.35098620200071845,0.014367895771209605,0.023496027422665582,0.3070198414124482
LUNCH BAG RED RETROSPOT,0.4690885766624119,0.17137359642353753,0.27365247891667477,0.22412412769128268,0.012052600221523938,0.058234398486235114,0.10876468890945412,0.03226895672312695,0.12757433212577218,0.04325510552958215,0.009021992121837245,2.209218537693303e-06,0.056032305591284165,0.1926930378903413,0.006226492101748549,0.0011092839028925723,0.27429143724940863,0.2065553251601521,0.0081671805538615,0.15429804139473355,0.6128695391966539,0.03496618357579965,0.0579069894774766,0.0077901586268599434,0.01593593551824374,0.006403838846108408,0.10681387995638582,0.30999775278445535,0.525397576369222,0.18406509193162449,0.55243538020658,0.027171239224036667,0.04285273790342128,0.3426334977662601,0.23530918407146978,0.21142258703040065,0.24997148145121648,0.32450805575151864,0.46225261203987844,0.34434876387651986,0.21821998129001582,0.44692758713010766,0.35846694590817596,0.5772928335655401,0.5483204336505347,1.0000000000000002,0.7133494546655915,0.6976441814009116,0.5932669562867829,0.08225667032639943,0.002704827859488637,0.28133543556319807,0.0406373085406665,0.05551771813160617,0.012679555621924247,0.01618233679329408,0.011291138174395716,0.007583803663865903,0.4724075688160612,0.01376548454085303,0.29005682221075135,0.23110527587416488,0.14896852477433659,0.49405454988510467,0.3571219332155747,0.45725114570979075,0.14956653215013352,0.14355363378992803,0.15442857292558268,0.0,0.30361177547232854,0.226165488508327,0.20102882455709772,0.16697335953998,0.21928351640341642,0.04519712918375502,0.5012611862810804,0.02944859933567408,0.09569281007177564,0.5513993115634946,0.18736223543831304,0.01228823192451581,0.0212215636894251,0.23490774199678638,0.23445908666163465,0.5523026975696699,0.0010993596356801286,0.08030189937308757,0.5806163111952771,0.6000043623001219,0.40341191341420846,0.3532376070415624,0.055497383829785335,0.07194980183545219,0.09018494115490112,0.41276587684137844,0.610979952607908,0.013566450547461629,0.024709559686293393,0.5499776693432048
LUNCH BAG RED SPOTTY,0.37292244826312854,0.23056043835282597,0.36384106320409354,0.33869468108511047,0.013488015327913574,0.03824197434245105,0.08645206813600079,0.036687867745797464,0.18370668003063376,0.05584228842294987,0.02285942022168585,8.348538956855582e-07,0.008900748871405602,0.2523686259229013,0.0071703554818394214,0.0017791083102860162,0.25520577782455744,0.3415321481725863,0.09874513625441811,0.10591429154276297,0.4895793826384463,0.04126773692462812,0.06801713186860632,0.014661713719009865,0.0314738494490413,0.008991958638240333,0.15357763273111086,0.34781165656546664,0.4106645951967099,0.2612129428278106,0.432414885569801,0.028851460004844016,0.040569200974528735,0.3679773337587813,0.21859278932133688,0.21612770323669211,0.2139097524591386,0.29461659636758875,0.3748497066735787,0.28433585479746615,0.18649397101212067,0.39806896063367475,0.3172107187049045,0.44042504529706256,0.5467175126527416,0.7133494546655915,0.9999999999999998,0.5785322658699146,0.5632576876719632,0.059731219925339696,0.0028716924526853782,0.2343239439571317,0.03261547710441778,0.06747749033207996,0.01606359238908423,0.026203654619494577,0.031086297432447868,0.008747394859611068,0.5017295514748762,0.00972484644078875,0.2398569357768042,0.29271940177961486,0.2107361870269589,0.4720691168235183,0.4964017346789528,0.3999191507119932,0.17329878132195692,0.15511416394632138,0.21095195276351134,0.0,0.3840047302006584,0.12846426911000045,0.1646890277134729,0.16814534729500782,0.37925107148992354,0.0401192032433458,0.3803090686687507,0.048073299540448054,0.12730134403494325,0.4340154135877627,0.1924061214284666,0.010012487237610822,0.017339162244698485,0.17099432450025748,0.17755491517880959,0.4202018109237019,0.00039822704101716744,0.08511868685201354,0.4607052119908216,0.4725343611810421,0.2259573710065295,0.282139183018398,0.044553686373454034,0.07336683628152099,0.15211149914369868,0.33323880633878367,0.4822321208963275,0.0142543864599929,0.023522612260864786,0.42351016491526056
LUNCH BAG SPACEBOY DESIGN ,0.5841090101270727,0.21247480755830522,0.20160253380220633,0.18063869722317755,0.013947533818079973,0.0352133266926964,0.12103225506697302,0.04591787238611351,0.10209344036203419,0.04780733698768372,0.006746381642770568,8.550806277820816e-06,0.010466671138066158,0.1692506705390995,0.007451791249830019,0.003035614667159928,0.25527909275337224,0.07217325694900752,0.05739496143488523,0.14165794551494756,0.8228481741762719,0.048355632799583846,0.038068693109780935,0.010068114547269252,0.016278090152949662,0.01191145116900898,0.061404462018927145,0.23108546383918346,0.6473284849220688,0.1023312586128787,0.7231706252527794,0.0349497329950704,0.053549064620544345,0.3745294163554235,0.11723258531171339,0.18319447170806033,0.19889588253924523,0.34248709087136747,0.3451332115807002,0.4291731120300088,0.17721496754519392,0.353904357880712,0.23158259065758086,0.4006762623389844,0.4432514160455384,0.6976441814009116,0.5785322658699146,0.9999999999999999,0.6256601798111043,0.10614534743553143,0.0021778488971730793,0.38417917721058453,0.02194887477092881,0.057259877930520287,0.013840845027775089,0.012675939336594617,0.006351780710981741,0.007389445682737989,0.5110715182830643,0.020340308798686705,0.352645194319794,0.19067317377914134,0.10759836323376354,0.5835916325329186,0.245248496595704,0.5252324679993768,0.16700842699938234,0.1660203738665088,0.1474067429022436,0.0,0.21756584663020062,0.13982957676685484,0.20081050430385028,0.18196409186762602,0.06928763301043293,0.02631894834886842,0.6706097166133869,0.038674619611811324,0.06753994992236009,0.7036136449845967,0.22225557380900932,0.012232035232102754,0.022076276941766695,0.2548575735499422,0.2593766329689147,0.7073790769822134,0.0008672786942204314,0.042671073942581426,0.7966796656812305,0.8083598157039699,0.06641505576501305,0.04463775148265602,0.05225629936339226,0.07104490480738272,0.047926521907407926,0.3926057734878887,0.7558174494106618,0.014588925509997462,0.029120384779182606,0.7093287864079737
