Customer ID,Recency,Frequency,Monetary,Cluster,Segment,AvgOrderValue
12941,724,1,377.49,0,At Risk,377.49
12942,131,3,942.65,1,Regular,314.21666666666664
12943,558,2,496.5,0,At Risk,248.25
12944,36,2,604.51,1,Regular,302.255
12945,288,2,900.11,0,At Risk,450.055
12946,437,1,324.45,0,At Risk,324.45
12947,144,6,1908.03,1,Regular,318.005
12948,16,9,2317.43,1,Regular,257.4922222222222
12949,31,22,15526.7,1,Regular,705.7590909090909
12950,2,3,1843.0,1,Regular,614.3333333333334
12951,9,15,3213.7200000000003,1,Regular,214.24800000000002
12952,6,4,1387.79,1,Regular,346.9475
12953,10,2,828.8100000000001,1,Regular,414.40500000000003
12954,639,1,162.45,0,At Risk,162.45
12955,1,11,4757.16,1,Regular,432.4690909090909
12956,306,4,521.89,0,At Risk,130.4725
12957,10,13,8706.97,1,Regular,669.766923076923
12958,400,2,539.49,0,At Risk,269.745
12959,484,1,150.95,0,At Risk,150.95
12960,414,4,1322.0700000000002,0,At Risk,330.51750000000004
12961,379,1,211.99,0,At Risk,211.99
12962,7,2,266.39,1,Regular,133.195
12963,8,12,3601.59,1,Regular,300.1325
12964,437,1,132.24,0,At Risk,132.24
12965,89,1,771.91,1,Regular,771.91
12966,10,1,160.18,1,Regular,160.18
12967,358,3,4306.92,0,At Risk,1435.64
12968,112,1,135.95,1,Regular,135.95
12969,603,1,122.45,0,At Risk,122.45
12970,7,10,1524.97,1,Regular,152.497
12971,4,116,15972.79,2,VIP,137.6964655172414
12972,414,4,1161.2,0,At Risk,290.3
12973,414,1,385.55,0,At Risk,385.55
12974,198,2,408.95,1,Regular,204.475
12975,437,6,2100.09,0,At Risk,350.01500000000004
12976,212,8,3156.38,1,Regular,394.5475
12977,156,4,517.63,1,Regular,129.4075
12978,385,5,2502.82,0,At Risk,500.564
12979,729,1,517.7,0,At Risk,517.7
12980,158,21,16245.78,1,Regular,773.6085714285715
12981,30,2,372.22,1,Regular,186.11
12982,243,8,2744.81,1,Regular,343.10125
12983,598,1,490.08,0,At Risk,490.08
12984,19,1,97.5,1,Regular,97.5
12985,1,2,1239.38,1,Regular,619.69
12986,429,10,2729.84,0,At Risk,272.98400000000004
12987,74,5,1312.21,1,Regular,262.442
12988,292,1,535.32,0,At Risk,535.32
12989,3,33,13551.75,1,Regular,410.65909090909093
12990,31,7,955.5,1,Regular,136.5
12991,23,3,764.82,1,Regular,254.94000000000003
12992,725,1,93.35,0,At Risk,93.35
12993,23,8,1259.63,1,Regular,157.45375
12994,4,3,974.42,1,Regular,324.8066666666667
12995,85,1,211.32,1,Regular,211.32
12996,376,1,355.5,0,At Risk,355.5
12997,22,8,2110.91,1,Regular,263.86375
12998,493,3,920.08,0,At Risk,306.6933333333333
12999,196,3,455.88,1,Regular,151.96
13000,107,4,1032.5,1,Regular,258.125
13001,4,33,24172.1,1,Regular,732.4878787878788
13002,318,3,414.13,0,At Risk,138.04333333333332
13003,106,3,149.05,1,Regular,49.68333333333334
13004,12,36,11650.85,1,Regular,323.63472222222225
13005,174,4,999.68,1,Regular,249.92
13006,56,1,81.57,1,Regular,81.57
13007,580,1,175.25,0,At Risk,175.25
13008,323,3,612.13,0,At Risk,204.04333333333332
13009,673,1,234.0,0,At Risk,234.0
13010,374,2,330.12,0,At Risk,165.06
13011,372,1,101.1,0,At Risk,101.1
13012,9,11,2972.83,1,Regular,270.2572727272727
13013,1,29,12625.77,1,Regular,435.3713793103448
13014,11,11,5381.08,1,Regular,489.1890909090909
13015,53,11,6586.42,1,Regular,598.7654545454545
13016,73,3,789.89,1,Regular,263.2966666666667
13017,7,1,204.0,1,Regular,204.0
13018,16,35,9763.16,1,Regular,278.9474285714286
13019,379,6,1229.95,0,At Risk,204.99166666666667
13020,563,2,618.96,0,At Risk,309.48
13021,4,17,4887.24,1,Regular,287.48470588235296
13022,430,1,65.3,0,At Risk,65.3
13023,64,3,1449.03,1,Regular,483.01
13024,471,2,555.87,0,At Risk,277.935
13025,732,1,323.39,0,At Risk,323.39
13026,1,9,1733.08,1,Regular,192.56444444444443
13027,114,19,17335.2,1,Regular,912.3789473684211
13028,23,2,661.3199999999999,1,Regular,330.65999999999997
13029,31,5,1927.3,1,Regular,385.46
13030,11,2,1227.22,1,Regular,613.61
13031,407,5,3419.27,0,At Risk,683.854
13032,52,9,2843.55,1,Regular,315.95000000000005
13033,357,2,220.55,0,At Risk,110.275
13034,55,3,922.68,1,Regular,307.56
13035,74,3,1364.2,1,Regular,454.73333333333335
13036,685,1,307.1,0,At Risk,307.1
13037,138,12,3914.95,1,Regular,326.24583333333334
13038,80,3,908.46,1,Regular,302.82
13039,584,4,1010.73,0,At Risk,252.6825
13040,9,2,676.99,1,Regular,338.495
13041,451,4,799.13,0,At Risk,199.7825
13042,598,3,1556.54,0,At Risk,518.8466666666667
13043,273,1,516.42,0,At Risk,516.42
13044,291,11,4853.9,0,At Risk,441.26363636363635
13045,99,3,808.9200000000001,1,Regular,269.64000000000004
13046,31,3,949.25,1,Regular,316.4166666666667
13047,32,24,8795.16,1,Regular,366.465
13048,14,9,4084.21,1,Regular,453.80111111111114
13049,64,4,1408.24,1,Regular,352.06
13050,15,35,12344.53,1,Regular,352.70085714285716
13051,579,2,155.8,0,At Risk,77.9
13052,212,7,3168.53,1,Regular,452.6471428571429
13053,622,1,127.65,0,At Risk,127.65
13055,78,4,2321.11,1,Regular,580.2775
13056,551,1,209.48,0,At Risk,209.48
13057,530,3,722.09,0,At Risk,240.6966666666667
13058,25,3,271.40000000000003,1,Regular,90.46666666666668
13059,250,10,2303.17,1,Regular,230.317
13060,254,1,307.53000000000003,0,At Risk,307.53000000000003
13061,72,1,248.61,1,Regular,248.61
13062,191,1,346.98,1,Regular,346.98
13063,481,1,188.4,0,At Risk,188.4
13064,13,6,1680.74,1,Regular,280.12333333333333
13065,373,5,1260.91,0,At Risk,252.18200000000002
13066,24,2,470.8,1,Regular,235.4
13067,82,3,508.51,1,Regular,169.50333333333333
13068,10,2,344.0,1,Regular,172.0
13069,1,38,9683.13,1,Regular,254.81921052631577
13070,192,4,751.7,1,Regular,187.925
13071,612,1,129.22,0,At Risk,129.22
13072,267,1,177.15,0,At Risk,177.15
13073,411,2,418.08,0,At Risk,209.04
13074,511,4,1378.74,0,At Risk,344.685
13075,130,1,919.61,1,Regular,919.61
13076,458,1,135.4,0,At Risk,135.4
13077,1,11,3064.67,1,Regular,278.60636363636365
13078,3,57,29532.45,1,Regular,518.1131578947369
13079,4,6,419.18,1,Regular,69.86333333333333
13080,179,4,280.73,1,Regular,70.1825
13081,12,28,59205.15,1,Regular,2114.469642857143
13082,126,21,7335.75,1,Regular,349.32142857142856
13083,4,3,395.43,1,Regular,131.81
13084,492,1,122.4,0,At Risk,122.4
13085,158,8,2433.28,1,Regular,304.16
13086,383,1,439.33,0,At Risk,439.33
13087,726,1,313.64,0,At Risk,313.64
13088,417,1,236.11,0,At Risk,236.11
13089,3,203,116737.86,2,VIP,575.0633497536946
13090,9,24,14103.09,1,Regular,587.62875
13091,28,3,2321.82,1,Regular,773.94
13092,71,12,2140.28,1,Regular,178.35666666666668
13093,276,55,54943.65,2,VIP,998.9754545454546
13094,21,13,2433.1200000000003,1,Regular,187.16307692307694
13095,71,1,74.39999999999999,1,Regular,74.39999999999999
13096,394,1,419.7000000000001,0,At Risk,419.7000000000001
13097,33,28,13389.22,1,Regular,478.18642857142856
13098,1,28,28882.44,1,Regular,1031.5157142857142
13099,99,1,207.36,1,Regular,207.36
13101,234,4,695.4,1,Regular,173.85
13102,1,37,11696.92,1,Regular,316.132972972973
13103,40,3,709.64,1,Regular,236.54666666666665
13104,3,9,1709.1,1,Regular,189.89999999999998
13105,436,1,72.0,0,At Risk,72.0
13106,133,2,603.46,1,Regular,301.73
13107,44,9,5253.07,1,Regular,583.6744444444444
13108,373,2,1098.52,0,At Risk,549.26
13109,60,3,1134.03,1,Regular,378.01
13110,31,12,2957.4700000000003,1,Regular,246.45583333333335
13111,719,1,321.88000000000005,0,At Risk,321.88000000000005
13112,541,1,20.6,0,At Risk,20.6
13113,1,37,18625.73,1,Regular,503.3981081081081
13114,731,1,234.38,0,At Risk,234.38
13115,12,10,5494.7,1,Regular,549.47
13116,138,1,501.14,1,Regular,501.14
13117,22,18,2643.81,1,Regular,146.87833333333333
13118,20,9,2415.41,1,Regular,268.37888888888887
13119,669,1,134.9,0,At Risk,134.9
13120,239,1,30.6,1,Regular,30.6
13121,269,1,283.73,0,At Risk,283.73
13122,94,2,922.39,1,Regular,461.195
13123,473,2,506.75,0,At Risk,253.375
13124,90,4,4782.45,1,Regular,1195.6125
13125,524,1,158.57,0,At Risk,158.57
13126,5,13,3998.25,1,Regular,307.5576923076923
13127,78,1,259.17,1,Regular,259.17
13128,631,1,263.5,0,At Risk,263.5
13129,452,2,233.25,0,At Risk,116.625
13130,94,1,64.0,1,Regular,64.0
13131,23,7,3313.77,1,Regular,473.3957142857143
13132,262,1,77.3,0,At Risk,77.3
13133,274,3,200.45,0,At Risk,66.81666666666666
13134,86,6,2475.23,1,Regular,412.53833333333336
13135,197,2,3371.45,1,Regular,1685.725
13136,56,13,6274.56,1,Regular,482.65846153846155
13137,11,16,7712.7,1,Regular,482.04375
13138,22,7,1467.24,1,Regular,209.6057142857143
13139,16,8,8202.98,1,Regular,1025.3725
13140,108,5,1215.68,1,Regular,243.13600000000002
13141,85,17,7668.58,1,Regular,451.09294117647056
13142,19,1,307.09000000000003,1,Regular,307.09000000000003
13143,585,1,405.1,0,At Risk,405.1
13144,333,2,135.35,0,At Risk,67.675
13145,40,7,1423.52,1,Regular,203.35999999999999
13146,26,1,228.91,1,Regular,228.91
13147,10,4,712.8,1,Regular,178.2
13148,29,26,8621.81,1,Regular,331.6080769230769
13149,14,4,1676.06,1,Regular,419.015
13150,484,3,449.97,0,At Risk,149.99
13151,296,3,2580.74,0,At Risk,860.2466666666666
13152,417,7,2146.38,0,At Risk,306.6257142857143
13153,6,1,486.22,1,Regular,486.22
13154,399,3,1624.84,0,At Risk,541.6133333333333
13155,33,6,1750.18,1,Regular,291.69666666666666
13156,385,3,1586.54,0,At Risk,528.8466666666667
13157,49,9,5687.36,1,Regular,631.9288888888889
13158,95,5,1508.18,1,Regular,301.636
13159,9,4,1437.85,1,Regular,359.4625
13160,22,1,91.8,1,Regular,91.8
13161,313,2,478.88,0,At Risk,239.44
13162,122,16,9275.49,1,Regular,579.718125
13163,610,1,17.65,0,At Risk,17.65
13164,569,2,372.2,0,At Risk,186.1
13165,46,3,1451.16,1,Regular,483.72
13166,283,2,884.18,0,At Risk,442.09
13167,19,5,1125.15,1,Regular,225.03000000000003
13168,36,5,1875.31,1,Regular,375.062
13169,64,3,840.08,1,Regular,280.0266666666667
13170,27,1,116.01,1,Regular,116.01
13171,22,3,468.41,1,Regular,156.13666666666668
13172,400,1,69.6,0,At Risk,69.6
13173,4,11,2639.35,1,Regular,239.9409090909091
13174,16,12,9494.84,1,Regular,791.2366666666667
13175,582,2,831.45,0,At Risk,415.725
13176,46,1,492.84,1,Regular,492.84
13177,65,2,512.2,1,Regular,256.1
13178,26,21,14059.19,1,Regular,669.4852380952382
13179,619,1,572.3100000000001,0,At Risk,572.3100000000001
13180,607,1,86.10000000000001,0,At Risk,86.10000000000001
13181,381,1,359.69,0,At Risk,359.69
13182,45,1,121.18,1,Regular,121.18
13183,8,15,7036.18,1,Regular,469.07866666666666
13184,15,10,1701.29,1,Regular,170.129
13185,268,1,71.4,0,At Risk,71.4
13186,40,3,1575.89,1,Regular,525.2966666666667
13187,337,4,367.01,0,At Risk,91.7525
13188,11,1,114.6,1,Regular,114.6
13189,19,2,260.68,1,Regular,130.34
13190,544,3,570.66,0,At Risk,190.22
13191,658,1,164.69,0,At Risk,164.69
13192,95,6,2558.58,1,Regular,426.43
13193,61,1,117.88,1,Regular,117.88
13194,136,2,472.78,1,Regular,236.39
13195,414,1,172.38,0,At Risk,172.38
13196,11,7,3068.84,1,Regular,438.4057142857143
13197,610,1,373.0100000000001,0,At Risk,373.0100000000001
13198,10,8,4974.2300000000005,1,Regular,621.7787500000001
13199,4,67,16432.89,1,Regular,245.26701492537313
13200,19,4,870.09,1,Regular,217.5225
13201,502,4,1240.61,0,At Risk,310.1525
13202,394,7,1580.3,0,At Risk,225.75714285714284
13203,10,10,2648.25,1,Regular,264.825
13204,731,1,966.66,0,At Risk,966.66
13205,443,1,2803.2,0,At Risk,2803.2
13206,400,13,8377.32,0,At Risk,644.4092307692307
13207,15,4,535.86,1,Regular,133.965
13208,59,9,1988.5,1,Regular,220.94444444444446
13209,30,13,8509.51,1,Regular,654.5776923076924
13210,94,1,353.48,1,Regular,353.48
13211,10,10,2729.32,1,Regular,272.932
13212,20,3,788.08,1,Regular,262.6933333333333
13213,57,11,3851.52,1,Regular,350.1381818181818
13214,418,7,3264.23,0,At Risk,466.31857142857143
13215,402,1,81.6,0,At Risk,81.6
13216,268,1,333.74,0,At Risk,333.74
13217,122,4,666.48,1,Regular,166.62
13218,127,1,62.64,1,Regular,62.64
13219,618,1,76.23,0,At Risk,76.23
13220,78,5,1336.09,1,Regular,267.21799999999996
13221,240,2,847.41,1,Regular,423.705
13222,577,1,88.5,0,At Risk,88.5
13223,200,6,969.12,1,Regular,161.52
13224,60,2,2155.95,1,Regular,1077.975
13225,3,16,16260.07,1,Regular,1016.254375
13226,273,2,312.46,0,At Risk,156.23
13227,202,1,257.7,1,Regular,257.7
13228,81,1,358.0,1,Regular,358.0
13229,226,1,160.95,1,Regular,160.95
13230,4,30,6360.78,1,Regular,212.02599999999998
13232,13,7,1357.6,1,Regular,193.94285714285712
13233,74,4,1176.46,1,Regular,294.115
13234,673,2,356.95,0,At Risk,178.475
13235,212,1,1031.07,1,Regular,1031.07
13236,25,2,744.85,1,Regular,372.425
13237,388,1,643.0,0,At Risk,643.0
13238,17,6,1006.63,1,Regular,167.77166666666668
13239,262,5,1594.69,1,Regular,318.938
13240,96,8,1738.52,1,Regular,217.315
13241,412,1,115.58,0,At Risk,115.58
13242,112,7,699.4,1,Regular,99.91428571428571
13243,203,5,1278.04,1,Regular,255.608
13244,93,1,121.74,1,Regular,121.74
13245,51,2,989.22,1,Regular,494.61
13246,18,11,3387.43,1,Regular,307.9481818181818
13247,18,4,501.12,1,Regular,125.28
13248,125,2,465.68,1,Regular,232.84
13249,92,9,1608.9299999999998,1,Regular,178.76999999999998
13250,461,2,256.04,0,At Risk,128.02
13251,402,1,252.68,0,At Risk,252.68
13252,394,2,399.3,0,At Risk,199.65
13253,157,4,2951.11,1,Regular,737.7775
13254,376,1,51.41,0,At Risk,51.41
13255,9,3,904.46,1,Regular,301.4866666666667
13257,436,1,149.75,0,At Risk,149.75
13258,12,5,1035.18,1,Regular,207.036
13259,62,9,1433.38,1,Regular,159.26444444444445
13260,61,1,557.62,1,Regular,557.62
13261,269,2,944.1,0,At Risk,472.05
13262,263,3,573.45,0,At Risk,191.15
13263,1,39,8704.69,1,Regular,223.1971794871795
13264,443,1,722.5600000000001,0,At Risk,722.5600000000001
13265,53,5,2107.66,1,Regular,421.532
13266,11,19,6135.04,1,Regular,322.89684210526315
13267,3,36,9758.26,1,Regular,271.0627777777778
13268,18,11,3214.69,1,Regular,292.24454545454546
13269,1,28,8891.7,1,Regular,317.5607142857143
13270,366,1,1180.0,0,At Risk,1180.0
13271,37,1,217.38,1,Regular,217.38
13272,31,2,276.56,1,Regular,138.28
13273,113,1,138.98,1,Regular,138.98
13274,409,1,360.85,0,At Risk,360.85
13275,384,2,241.66,0,At Risk,120.83
13276,64,5,1939.26,1,Regular,387.852
13277,16,7,523.3,1,Regular,74.75714285714285
13278,41,4,1435.85,1,Regular,358.9625
13279,78,1,137.75,1,Regular,137.75
13280,122,7,2322.63,1,Regular,331.80428571428575
13281,439,1,350.85,0,At Risk,350.85
13282,18,4,1313.19,1,Regular,328.2975
13283,60,4,373.36,1,Regular,93.34
13284,331,1,201.19,0,At Risk,201.19
13285,23,6,3364.59,1,Regular,560.765
13286,600,1,734.91,0,At Risk,734.91
13287,603,3,781.59,0,At Risk,260.53000000000003
13288,443,5,927.61,0,At Risk,185.522
13289,724,1,307.95,0,At Risk,307.95
13290,438,1,208.63,0,At Risk,208.63
13291,156,11,3320.84,1,Regular,301.8945454545455
13292,39,5,994.51,1,Regular,198.902
13293,392,6,1192.94,0,At Risk,198.82333333333335
13294,190,3,1689.53,1,Regular,563.1766666666666
13295,360,4,1101.97,0,At Risk,275.4925
13296,137,6,792.51,1,Regular,132.085
13297,8,7,4368.62,1,Regular,624.0885714285714
13298,1,1,360.0,1,Regular,360.0
13299,268,3,1218.7,0,At Risk,406.23333333333335
13300,169,3,1285.51,1,Regular,428.50333333333333
13301,104,4,618.09,1,Regular,154.5225
13302,155,2,159.2,1,Regular,79.6
13303,400,1,61.72,0,At Risk,61.72
13304,351,4,1217.99,0,At Risk,304.4975
13305,4,16,3754.71,1,Regular,234.669375
13306,430,1,53.65,0,At Risk,53.65
13307,120,3,273.34,1,Regular,91.11333333333333
13308,23,4,1670.37,1,Regular,417.5925
13309,7,6,1706.37,1,Regular,284.395
13310,28,5,1541.2,1,Regular,308.24
13311,4,2,598.57,1,Regular,299.285
13312,451,1,124.75,0,At Risk,124.75
13313,22,12,3445.32,1,Regular,287.11
13314,2,3,775.94,1,Regular,258.6466666666667
13315,689,1,310.26000000000005,0,At Risk,310.26000000000005
13316,37,10,13191.57,1,Regular,1319.157
13317,66,19,6486.091,1,Regular,341.3732105263158
13318,1,3,640.76,1,Regular,213.58666666666667
13319,5,58,22082.5,1,Regular,380.73275862068965
13320,78,6,2228.1,1,Regular,371.34999999999997
13321,72,2,567.36,1,Regular,283.68
13322,17,1,199.48,1,Regular,199.48
13323,3,5,787.85,1,Regular,157.57
13324,36,18,10513.47,1,Regular,584.0816666666666
13325,82,1,675.3,1,Regular,675.3
13326,432,1,281.76,0,At Risk,281.76
13327,39,20,9879.48,1,Regular,493.974
13328,316,1,1308.48,0,At Risk,1308.48
13329,32,8,5112.97,1,Regular,639.12125
13330,93,6,2806.18,1,Regular,467.69666666666666
13331,402,1,262.4,0,At Risk,262.4
13332,14,1,350.90000000000003,1,Regular,350.90000000000003
13333,411,3,1015.74,0,At Risk,338.58
13334,82,5,6263.75,1,Regular,1252.75
13336,77,1,795.12,1,Regular,795.12
13337,546,1,1575.26,0,At Risk,1575.26
13338,158,4,2445.62,1,Regular,611.405
13339,201,1,860.12,1,Regular,860.12
13340,45,12,22100.56,1,Regular,1841.7133333333334
13341,261,1,775.85,0,At Risk,775.85
13343,178,1,353.43,1,Regular,353.43
13344,68,3,2543.7200000000003,1,Regular,847.9066666666668
13345,288,1,389.5,0,At Risk,389.5
13346,463,6,299.4,0,At Risk,49.9
13347,70,1,341.36,1,Regular,341.36
13348,64,1,233.76,1,Regular,233.76
13349,11,1,247.32,1,Regular,247.32
13350,16,2,979.12,1,Regular,489.56
13351,66,1,373.94,1,Regular,373.94
13352,60,1,397.98,1,Regular,397.98
13354,71,1,743.53,1,Regular,743.53
13355,122,1,674.7,1,Regular,674.7
13356,80,1,768.24,1,Regular,768.24
13357,257,5,3838.36,1,Regular,767.672
13358,269,1,439.03,0,At Risk,439.03
13359,64,2,1043.31,1,Regular,521.655
13360,432,4,1553.65,0,At Risk,388.4125
13361,472,2,1450.5,0,At Risk,725.25
13362,9,7,5394.07,1,Regular,770.5814285714285
13363,18,3,1723.86,1,Regular,574.62
13364,71,1,134.96,1,Regular,134.96
13365,34,2,2225.37,1,Regular,1112.685
13366,50,1,56.16,1,Regular,56.16
13367,432,1,510.2,0,At Risk,510.2
13368,257,4,1121.5,1,Regular,280.375
13369,366,1,616.5600000000001,0,At Risk,616.5600000000001
13370,372,1,1509.74,0,At Risk,1509.74
13371,505,2,2297.66,0,At Risk,1148.83
13372,90,1,378.64,1,Regular,378.64
13373,61,6,7587.19,1,Regular,1264.5316666666665
13374,415,2,422.8,0,At Risk,211.4
13375,89,2,1792.23,1,Regular,896.115
13376,99,3,1019.76,1,Regular,339.92
13377,397,2,1552.88,0,At Risk,776.44
13379,26,3,572.56,1,Regular,190.85333333333332
13380,433,1,62.4,0,At Risk,62.4
13381,32,12,8224.37,1,Regular,685.3641666666667
13382,281,5,1387.58,0,At Risk,277.51599999999996
13383,544,1,305.28000000000003,0,At Risk,305.28000000000003
13384,31,11,6680.83,1,Regular,607.3481818181818
13385,330,1,534.57,0,At Risk,534.57
13386,414,2,835.46,0,At Risk,417.73
13387,417,1,189.44,0,At Risk,189.44
13388,131,3,1185.65,1,Regular,395.2166666666667
13389,11,3,797.96,1,Regular,265.9866666666667
13390,75,1,544.08,1,Regular,544.08
13391,204,1,59.8,1,Regular,59.8
13392,677,1,91.14,0,At Risk,91.14
13393,584,4,1131.45,0,At Risk,282.8625
13394,2,19,6621.7,1,Regular,348.5105263157895
13395,185,3,1180.23,1,Regular,393.41
13396,29,2,1360.99,1,Regular,680.495
13397,73,10,3191.87,1,Regular,319.187
13398,192,2,670.34,1,Regular,335.17
13399,464,3,275.4,0,At Risk,91.8
13400,583,1,310.83,0,At Risk,310.83
13402,127,4,1535.13,1,Regular,383.7825
13403,18,3,229.5,1,Regular,76.5
13404,1,2,252.49,1,Regular,126.245
13405,74,6,1213.811,1,Regular,202.30183333333332
13406,427,2,568.92,0,At Risk,284.46
13407,579,3,2244.7,0,At Risk,748.2333333333332
13408,2,106,51733.462,2,VIP,488.0515283018868
13410,24,9,2201.96,1,Regular,244.66222222222223
13411,107,1,213.55,1,Regular,213.55
13412,620,1,487.35,0,At Risk,487.35
13413,640,6,429.44,0,At Risk,71.57333333333334
13414,134,6,2494.14,1,Regular,415.69
13415,473,4,800.67,0,At Risk,200.1675
13416,44,3,940.8,1,Regular,313.59999999999997
13417,5,6,1669.49,1,Regular,278.24833333333333
13418,12,31,12233.6,1,Regular,394.6322580645161
13419,64,1,221.06,1,Regular,221.06
13420,150,2,159.85,1,Regular,79.925
13421,40,8,4103.12,1,Regular,512.89
13422,64,1,2626.3,1,Regular,2626.3
13423,429,1,217.03,0,At Risk,217.03
13424,450,1,572.77,0,At Risk,572.77
13425,108,5,3403.63,1,Regular,680.726
13426,1,22,8167.38,1,Regular,371.24454545454546
13427,19,6,1006.53,1,Regular,167.755
13428,10,3,499.98,1,Regular,166.66
13429,11,4,1006.8,1,Regular,251.7
13430,19,2,679.45,1,Regular,339.725
13431,67,8,3316.24,1,Regular,414.53
13432,571,2,439.1,0,At Risk,219.55
13433,501,4,658.32,0,At Risk,164.58
13434,74,5,1666.86,1,Regular,333.37199999999996
13435,5,9,4475.2300000000005,1,Regular,497.24777777777786
13436,2,1,196.89,1,Regular,196.89
13437,14,7,3408.06,1,Regular,486.86571428571426
13438,547,1,46.5,0,At Risk,46.5
13439,255,3,986.61,1,Regular,328.87
13440,423,7,1295.25,0,At Risk,185.03571428571428
13441,92,2,720.9,1,Regular,360.45
13442,667,3,419.87,0,At Risk,139.95666666666668
13443,449,6,1280.16,0,At Risk,213.36
13444,374,2,631.68,0,At Risk,315.84
13445,626,1,241.9,0,At Risk,241.9
13446,430,11,3881.89,0,At Risk,352.8990909090909
13447,23,3,1129.14,1,Regular,376.38000000000005
13448,17,13,9240.87,1,Regular,710.8361538461539
13449,24,1,291.88,1,Regular,291.88
13450,27,13,4120.04,1,Regular,316.92615384615385
13451,26,11,7190.92,1,Regular,653.72
13452,259,3,729.8,0,At Risk,243.26666666666665
13453,166,3,781.69,1,Regular,260.56333333333333
13454,641,1,219.87,0,At Risk,219.87
13455,25,6,2905.93,1,Regular,484.32166666666666
13456,18,6,1766.72,1,Regular,294.4533333333333
13457,689,2,148.22,0,At Risk,74.11
13458,7,16,11959.27,1,Regular,747.454375
13459,625,2,1160.41,0,At Risk,580.205
13460,29,2,183.44,1,Regular,91.72
13461,39,6,4160.0,1,Regular,693.3333333333334
13462,253,5,1153.85,1,Regular,230.76999999999998
13464,58,6,3097.64,1,Regular,516.2733333333333
13465,446,2,931.12,0,At Risk,465.56
13466,184,5,1013.35,1,Regular,202.67000000000002
13467,11,2,1083.71,1,Regular,541.855
13468,2,72,13390.51,1,Regular,185.97930555555556
13469,653,1,82.4,0,At Risk,82.4
13470,99,2,165.0,1,Regular,82.5
