Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15435,22,1,149.29,1,Regular
15436,12,3,1122.53,1,Regular
15437,262,2,393.45,0,At Risk
15438,131,1,156.57999999999998,1,Regular
15439,405,4,1269.05,0,At Risk
15440,55,3,383.68,1,Regular
15441,396,3,1254.21,0,At Risk
15442,249,1,594.0,1,Regular
15443,2,14,5175.93,1,Regular
15444,9,2,1418.26,1,Regular
15445,264,2,284.5,0,At Risk
15446,377,3,406.95,0,At Risk
15447,331,5,492.88,0,At Risk
15448,313,2,788.8100000000001,0,At Risk
15449,26,3,974.52,1,Regular
15450,30,1,429.84,1,Regular
15451,434,2,233.21,0,At Risk
15452,30,6,1799.1100000000001,1,Regular
15453,2,7,1388.37,1,Regular
15454,362,2,307.69,0,At Risk
15455,598,1,38.25,0,At Risk
15456,283,10,2119.27,0,At Risk
15457,262,1,237.07,0,At Risk
15458,25,2,370.44,1,Regular
15459,417,2,202.83,0,At Risk
15460,354,1,216.76,0,At Risk
15461,461,2,429.7,0,At Risk
15462,94,4,737.05,1,Regular
15463,29,1,126.14,1,Regular
15464,338,1,1048.85,0,At Risk
15465,20,32,12655.65,1,Regular
15466,85,4,1571.01,1,Regular
15467,9,3,524.88,1,Regular
15468,51,3,1430.48,1,Regular
15469,50,3,874.25,1,Regular
15470,576,1,63.419999999999995,0,At Risk
15471,2,3,1316.56,1,Regular
15472,113,1,371.56,1,Regular
15473,14,8,2046.0,1,Regular
15474,596,1,163.1,0,At Risk
15475,77,1,454.11,1,Regular
15476,380,4,2209.98,0,At Risk
15477,650,1,368.4,0,At Risk
15478,40,3,2024.98,1,Regular
15479,733,1,147.4,0,At Risk
15480,116,5,6279.0,1,Regular
15481,401,1,1993.34,0,At Risk
15482,16,19,14592.56,1,Regular
15483,161,10,862.2,1,Regular
15484,1,6,4656.0,1,Regular
15485,30,7,5771.51,1,Regular
15486,527,1,102.0,0,At Risk
15487,680,1,231.32,0,At Risk
15488,93,5,431.92,1,Regular
15489,23,8,2419.61,1,Regular
15490,430,1,217.6,0,At Risk
15491,95,6,3100.09,1,Regular
15492,28,2,659.46,1,Regular
15493,33,9,4314.9800000000005,1,Regular
15494,21,5,3780.05,1,Regular
15495,379,1,246.5,0,At Risk
15496,631,1,146.14,0,At Risk
15497,18,9,8657.39,1,Regular
15498,3,44,26039.58,1,Regular
15499,724,1,161.6,0,At Risk
15500,8,4,1131.56,1,Regular
15501,405,2,402.5,0,At Risk
15502,16,14,13993.47,1,Regular
15503,363,2,267.15,0,At Risk
15504,81,4,423.85,1,Regular
15505,53,5,3610.96,1,Regular
15506,23,6,2040.03,1,Regular
15507,172,1,492.36,1,Regular
15508,189,6,1000.27,1,Regular
15509,380,1,166.51,0,At Risk
15510,331,1,250.0,0,At Risk
15511,12,5,909.23,1,Regular
15512,156,4,331.58,1,Regular
15513,33,35,27750.55,1,Regular
15514,12,18,6598.55,1,Regular
15515,387,1,171.81,0,At Risk
15516,45,3,62.43,1,Regular
15517,233,1,267.03,1,Regular
15518,64,15,4218.94,1,Regular
15519,383,2,344.61,0,At Risk
15520,2,1,343.5,1,Regular
15521,40,16,7106.69,1,Regular
15522,33,2,398.84,1,Regular
15523,84,16,17359.99,1,Regular
15524,25,2,591.4,1,Regular
15525,2,4,1295.7,1,Regular
15526,33,2,148.44,1,Regular
15527,19,23,5575.64,1,Regular
15528,254,1,229.33,0,At Risk
15529,23,12,5111.95,1,Regular
15530,22,5,1813.72,1,Regular
15531,8,2,2007.44,1,Regular
15532,25,10,3771.9,1,Regular
15533,19,3,807.57,1,Regular
15534,726,1,162.25,0,At Risk
15535,173,6,1087.82,1,Regular
15536,409,1,259.09,0,At Risk
15537,163,1,110.92,1,Regular
15538,538,6,3358.4,0,At Risk
15539,7,1,538.46,1,Regular
15540,11,2,460.68,1,Regular
15541,114,1,85.13000000000001,1,Regular
15542,512,3,918.45,0,At Risk
15543,288,2,242.84,0,At Risk
15544,9,20,8162.43,1,Regular
15545,54,2,428.05,1,Regular
15546,607,2,1079.1000000000001,0,At Risk
15547,7,26,10154.39,1,Regular
15548,596,1,158.09,0,At Risk
15549,77,8,2345.96,1,Regular
15550,4,12,2218.8,1,Regular
15551,37,7,1710.08,1,Regular
15552,217,2,252.52,1,Regular
15553,60,1,437.23,1,Regular
15554,278,1,217.2,0,At Risk
15555,12,36,12112.35,1,Regular
15556,24,1,279.77,1,Regular
15557,29,1,473.65000000000003,1,Regular
15558,639,1,214.13,0,At Risk
15559,568,1,1109.4,0,At Risk
15560,398,2,153.52,0,At Risk
15561,12,8,1934.3899999999999,1,Regular
15562,352,3,673.3800000000001,0,At Risk
15563,22,7,2867.0,1,Regular
15564,463,2,70.74000000000001,0,At Risk
15565,50,2,173.16000000000003,1,Regular
15566,393,2,227.87,0,At Risk
15567,19,1,186.01,1,Regular
15568,3,3,758.29,1,Regular
15569,104,10,3586.35,1,Regular
15570,7,25,9311.04,1,Regular
15571,12,14,4051.63,1,Regular
15572,5,10,4068.67,1,Regular
15573,32,5,1207.18,1,Regular
15574,178,6,1518.7,1,Regular
15575,620,1,30.1,0,At Risk
15576,38,1,940.67,1,Regular
15577,151,5,397.98,1,Regular
15578,162,1,127.1,1,Regular
15579,69,5,1302.5,1,Regular
15580,377,8,1381.19,0,At Risk
15581,121,38,7794.59,1,Regular
15582,25,3,682.9100000000001,1,Regular
15583,376,1,107.86,0,At Risk
15584,24,6,1277.5,1,Regular
15585,177,1,455.3,1,Regular
15586,593,3,1139.1000000000001,0,At Risk
15587,50,7,1522.08,1,Regular
15588,678,1,579.6,0,At Risk
15589,256,3,478.53,1,Regular
15590,382,5,1496.6,0,At Risk
15591,583,3,217.9,0,At Risk
15592,47,1,388.58,1,Regular
15593,71,1,199.8,1,Regular
15594,16,5,1771.78,1,Regular
15595,488,1,357.59999999999997,0,At Risk
15596,101,9,3130.04,1,Regular
15597,35,2,563.37,1,Regular
15598,53,2,548.02,1,Regular
15599,27,3,1250.06,1,Regular
15600,428,4,1199.31,0,At Risk
15601,11,30,14960.12,1,Regular
15602,8,16,3230.51,1,Regular
15603,79,2,88.48,1,Regular
15604,52,1,216.39000000000001,1,Regular
15605,36,9,1936.8,1,Regular
15606,61,17,5230.99,1,Regular
15607,337,9,1708.97,0,At Risk
15608,28,5,1785.98,1,Regular
15609,184,1,298.48,1,Regular
15610,52,1,112.46000000000001,1,Regular
15611,10,26,2997.28,1,Regular
15612,36,2,195.15,1,Regular
15613,610,1,433.71999999999997,0,At Risk
15614,438,4,3147.36,0,At Risk
15615,10,47,21373.97,1,Regular
15616,438,1,317.11,0,At Risk
15617,396,3,828.5500000000001,0,At Risk
15618,33,4,776.851,1,Regular
15619,11,1,336.4,1,Regular
15620,57,4,1942.36,1,Regular
15621,4,4,1293.03,1,Regular
15622,43,17,7852.610000000001,1,Regular
15623,141,8,2437.05,1,Regular
15624,117,4,588.13,1,Regular
15625,104,9,3236.4,1,Regular
15626,75,3,1067.52,1,Regular
15627,457,2,566.9,0,At Risk
15628,5,17,5652.26,1,Regular
15629,450,4,2240.9,0,At Risk
15630,45,3,1481.4,1,Regular
15631,642,1,596.67,0,At Risk
15632,16,8,3285.31,1,Regular
15633,509,13,4352.46,0,At Risk
15634,17,2,554.65,1,Regular
15635,396,1,100.35,0,At Risk
15636,90,4,1444.58,1,Regular
15637,53,5,797.59,1,Regular
15638,379,6,2265.2,0,At Risk
15639,134,3,1065.08,1,Regular
15640,4,29,23957.58,1,Regular
15641,105,12,5345.55,1,Regular
15642,730,1,105.78,0,At Risk
15643,192,3,664.0,1,Regular
15644,166,4,813.0,1,Regular
15645,19,3,1055.17,1,Regular
15646,158,5,974.61,1,Regular
15647,415,1,169.0,0,At Risk
15648,204,2,657.35,1,Regular
15649,336,4,2170.35,0,At Risk
15650,522,2,553.88,0,At Risk
15651,37,5,1259.06,1,Regular
15652,91,5,1420.34,1,Regular
15653,93,2,877.44,1,Regular
15654,9,2,922.53,1,Regular
15655,243,1,560.6700000000001,1,Regular
15656,45,4,748.5,1,Regular
15657,23,1,30.0,1,Regular
15658,190,8,2423.4700000000003,1,Regular
15659,44,3,532.49,1,Regular
15660,25,15,2812.9900000000002,1,Regular
15661,317,8,1215.95,0,At Risk
15662,661,2,283.73,0,At Risk
15663,106,1,138.14,1,Regular
15664,51,4,1254.03,1,Regular
15665,168,5,4015.12,1,Regular
15666,472,2,632.94,0,At Risk
15667,40,1,301.32000000000005,1,Regular
15668,218,1,76.32000000000001,1,Regular
15669,40,4,684.34,1,Regular
15670,297,2,325.2,0,At Risk
15671,19,7,2657.13,1,Regular
15672,725,1,45.300000000000004,0,At Risk
15673,88,9,6414.79,1,Regular
15674,73,13,6948.2300000000005,1,Regular
15675,81,4,542.04,1,Regular
15676,19,3,3435.76,1,Regular
15677,49,3,1305.6299999999999,1,Regular
15678,53,3,1893.89,1,Regular
15679,24,4,781.28,1,Regular
15680,9,10,4507.58,1,Regular
15681,25,14,2989.7000000000003,1,Regular
15682,599,2,318.24,0,At Risk
15683,117,2,524.54,1,Regular
15684,547,3,173.95,0,At Risk
15685,450,1,55.980000000000004,0,At Risk
15686,420,1,90.0,0,At Risk
15687,9,9,2993.1,1,Regular
15688,419,1,190.57,0,At Risk
15689,120,3,521.03,1,Regular
15690,4,2,239.76,1,Regular
15691,252,4,571.3,1,Regular
15692,28,1,191.04,1,Regular
15693,659,1,37.5,0,At Risk
15694,1,24,10810.81,1,Regular
15695,267,4,1131.04,0,At Risk
15696,33,13,3906.57,1,Regular
15697,690,1,246.75,0,At Risk
15698,624,1,46.2,0,At Risk
15699,18,1,309.65,1,Regular
15700,172,2,696.68,1,Regular
15701,2,4,1542.14,1,Regular
15702,476,2,140.39,0,At Risk
15703,265,1,211.5,0,At Risk
15704,140,6,3817.96,1,Regular
15705,201,1,143.1,1,Regular
15706,64,4,1060.56,1,Regular
15707,35,4,945.58,1,Regular
15708,41,9,4378.72,1,Regular
15709,284,2,327.85,0,At Risk
15710,417,1,898.87,0,At Risk
15711,557,2,420.25,0,At Risk
15712,9,12,3472.41,1,Regular
15713,143,4,1010.79,1,Regular
15714,12,5,784.8100000000001,1,Regular
15715,556,5,658.02,0,At Risk
15716,146,11,3056.81,1,Regular
15717,234,5,607.0,1,Regular
15718,540,1,293.79,0,At Risk
15719,33,31,10223.06,1,Regular
15720,24,2,741.92,1,Regular
15721,12,1,507.08000000000004,1,Regular
15722,36,11,5258.1,1,Regular
15723,365,4,947.65,0,At Risk
15724,201,3,310.85,1,Regular
15725,15,1,415.25,1,Regular
15726,390,1,321.91,0,At Risk
15727,17,15,9445.51,1,Regular
15728,380,2,544.6,0,At Risk
15729,213,3,192.55,1,Regular
15730,66,5,1726.58,1,Regular
15731,554,1,125.3,0,At Risk
15732,212,10,1682.07,1,Regular
15733,283,1,162.3,0,At Risk
15734,115,4,2263.3,1,Regular
15735,421,1,327.68,0,At Risk
15736,435,2,1815.72,0,At Risk
15737,15,8,1205.1200000000001,1,Regular
15738,19,41,13372.97,1,Regular
15739,66,1,449.12,1,Regular
15740,49,1,154.88,1,Regular
15741,458,2,208.62,0,At Risk
15742,619,1,156.87,0,At Risk
15743,16,4,784.46,1,Regular
15744,78,1,34.8,1,Regular
15745,19,4,1094.5900000000001,1,Regular
15746,134,1,196.88,1,Regular
15747,13,9,2562.61,1,Regular
15748,40,3,614.76,1,Regular
15749,235,3,44534.3,1,Regular
15750,3,18,6797.191,1,Regular
15751,461,11,1380.44,0,At Risk
15752,40,9,4207.54,1,Regular
15753,305,1,79.2,0,At Risk
15754,51,9,3037.61,1,Regular
15755,10,17,5993.12,1,Regular
15756,61,4,532.96,1,Regular
15757,66,6,2940.36,1,Regular
15758,25,1,205.25,1,Regular
15759,218,7,830.9300000000001,1,Regular
15760,631,2,13916.34,0,At Risk
15761,443,1,143.05,0,At Risk
15762,65,2,583.75,1,Regular
15763,32,2,1086.92,1,Regular
15764,88,8,4503.08,1,Regular
15765,667,1,370.63,0,At Risk
15766,64,3,831.0600000000001,1,Regular
15768,116,34,15601.09,1,Regular
15769,7,46,88704.32,2,VIP
15770,613,1,321.45,0,At Risk
15771,604,3,1006.54,0,At Risk
15772,418,1,280.88,0,At Risk
15773,6,2,774.52,1,Regular
15774,69,6,1329.94,1,Regular
15775,245,2,150.5,1,Regular
15776,133,1,241.62,1,Regular
15777,241,7,1762.6100000000001,1,Regular
15778,431,1,307.95000000000005,0,At Risk
15779,463,2,124.08000000000001,0,At Risk
15780,184,3,475.28000000000003,1,Regular
15781,25,3,345.46000000000004,1,Regular
15782,10,4,4014.1,1,Regular
15783,11,1,246.3,1,Regular
15784,468,2,848.33,0,At Risk
15785,33,16,5969.93,1,Regular
15786,46,5,8514.82,1,Regular
15787,26,3,948.05,1,Regular
15788,509,1,221.83,0,At Risk
15789,358,6,1962.01,0,At Risk
15790,10,1,220.85,1,Regular
15791,44,5,3608.34,1,Regular
15792,400,2,933.84,0,At Risk
15793,15,8,2399.57,1,Regular
15794,736,2,777.0,0,At Risk
15795,150,8,1979.8700000000001,1,Regular
15796,1,17,5175.83,1,Regular
15797,113,6,2821.08,1,Regular
15798,493,3,1535.37,0,At Risk
15799,76,4,1424.29,1,Regular
15800,107,7,1242.58,1,Regular
15801,46,3,1063.95,1,Regular
15802,143,1,451.42,1,Regular
15803,51,4,1929.66,1,Regular
15804,1,13,4206.39,1,Regular
15805,23,30,10189.23,1,Regular
15806,46,3,784.58,1,Regular
15807,50,5,1817.52,1,Regular
15808,306,21,18409.93,1,Regular
15809,36,7,1274.44,1,Regular
15810,79,8,2999.04,1,Regular
15811,22,7,3890.52,1,Regular
15812,107,12,5201.47,1,Regular
15813,208,2,1303.9099999999999,1,Regular
15814,17,6,2634.44,1,Regular
15815,64,5,2100.6,1,Regular
15816,542,2,144.15,0,At Risk
15817,421,3,2766.4,0,At Risk
15818,588,1,340.5,0,At Risk
15819,49,10,3934.79,1,Regular
15820,320,1,206.98,0,At Risk
15821,44,2,570.96,1,Regular
15822,3,6,1840.06,1,Regular
15823,372,3,3897.17,0,At Risk
15824,453,2,890.94,0,At Risk
15825,172,1,532.94,1,Regular
15826,56,4,2598.28,1,Regular
15827,73,28,3794.07,1,Regular
15828,375,1,1108.82,0,At Risk
15829,99,2,636.14,1,Regular
15830,38,1,576.0,1,Regular
15831,58,3,801.76,1,Regular
15832,254,1,836.79,0,At Risk
15833,738,1,80.4,0,At Risk
15834,70,7,3772.99,1,Regular
15835,44,4,954.09,1,Regular
15836,50,1,137.37,1,Regular
15837,65,2,777.01,1,Regular
15838,11,34,74163.0,1,Regular
15839,33,3,1048.49,1,Regular
15840,59,2,355.56,1,Regular
15841,73,9,2742.41,1,Regular
15842,393,2,548.8000000000001,0,At Risk
15843,304,1,118.95,0,At Risk
15844,46,1,130.73999999999998,1,Regular
15845,18,11,4426.28,1,Regular
15846,385,1,107.01,0,At Risk
15847,38,5,822.57,1,Regular
15848,622,1,139.94,0,At Risk
15850,19,6,1058.72,1,Regular
15851,527,1,109.73,0,At Risk
15852,187,3,257.26,1,Regular
15853,52,1,110.8,1,Regular
15854,4,21,5583.81,1,Regular
15855,137,6,1052.72,1,Regular
15856,4,52,34220.340000000004,1,Regular
15857,19,2,570.48,1,Regular
15858,16,13,3960.37,1,Regular
15859,432,1,438.46,0,At Risk
15860,41,17,2505.21,1,Regular
15861,12,12,4401.79,1,Regular
15862,8,13,2928.29,1,Regular
15863,26,5,358.7,1,Regular
15864,22,7,2180.76,1,Regular
15865,41,5,2248.92,1,Regular
15866,101,1,230.53,1,Regular
15867,5,31,9063.95,1,Regular
15868,583,1,94.53,0,At Risk
15869,277,3,323.65999999999997,0,At Risk
15870,33,4,862.61,1,Regular
15871,437,1,33.099999999999994,0,At Risk
15872,15,4,795.68,1,Regular
15873,500,4,313.91999999999996,0,At Risk
15874,64,21,11284.76,1,Regular
15875,646,1,111.72,0,At Risk
15876,409,2,1449.14,0,At Risk
15877,2,2,493.28,1,Regular
15878,562,2,330.77,0,At Risk
15879,404,4,1157.3,0,At Risk
15880,369,1,686.56,0,At Risk
15881,312,5,501.39,0,At Risk
15882,199,8,1495.98,1,Regular
15883,2,2,396.48,1,Regular
15884,432,2,249.70000000000002,0,At Risk
15885,93,15,1951.82,1,Regular
15886,60,4,1052.8700000000001,1,Regular
15887,407,3,1027.15,0,At Risk
15888,81,3,429.16,1,Regular
15889,157,8,1806.28,1,Regular
15890,395,5,535.65,0,At Risk
15891,227,1,524.52,1,Regular
15892,669,1,128.2,0,At Risk
15893,482,1,305.28000000000003,0,At Risk
15894,253,2,420.29,1,Regular
15895,150,1,179.17,1,Regular
15897,194,2,222.05,1,Regular
15898,1,25,5596.31,1,Regular
15899,369,1,112.5,0,At Risk
15900,24,4,900.4,1,Regular
15901,17,7,703.22,1,Regular
15902,380,1,145.01,0,At Risk
15903,10,12,8939.84,1,Regular
15904,8,1,164.68,1,Regular
15905,543,1,114.69,0,At Risk
15906,20,10,2555.64,1,Regular
15907,4,3,967.45,1,Regular
15908,491,2,764.57,0,At Risk
15909,174,1,191.94,1,Regular
15910,1,15,2681.8,1,Regular
15911,624,8,1702.34,0,At Risk
15912,178,9,1074.7,1,Regular
15913,534,1,6.300000000000001,0,At Risk
15914,378,2,205.99,0,At Risk
15915,402,1,429.21,0,At Risk
15916,16,13,3427.17,1,Regular
15917,248,5,560.63,1,Regular
15918,191,3,582.88,1,Regular
15919,20,2,910.61,1,Regular
15920,154,9,571.64,1,Regular
15921,173,4,802.11,1,Regular
15922,373,1,739.0,0,At Risk
15923,373,1,254.16,0,At Risk
15924,731,1,102.82,0,At Risk
15925,194,1,207.15,1,Regular
15926,542,1,134.44,0,At Risk
15927,647,1,123.39000000000001,0,At Risk
15928,656,1,293.53,0,At Risk
15929,644,1,594.0,0,At Risk
15930,67,1,426.63,1,Regular
15931,428,1,239.9,0,At Risk
15932,4,8,2495.87,1,Regular
15933,21,3,1107.46,1,Regular
15934,418,2,2190.66,0,At Risk
15935,239,2,416.86,1,Regular
15936,379,2,282.79,0,At Risk
15937,64,1,145.35000000000002,1,Regular
15938,112,9,734.8100000000001,1,Regular
15939,90,16,9060.39,1,Regular
15940,311,1,35.8,0,At Risk
15941,637,1,405.0,0,At Risk
15942,134,1,337.44,1,Regular
15943,650,2,271.28999999999996,0,At Risk
15944,277,4,2164.24,0,At Risk
15945,365,4,827.27,0,At Risk
15946,503,3,2304.18,0,At Risk
15947,83,1,1708.24,1,Regular
15948,8,3,1509.0900000000001,1,Regular
15949,17,2,364.72,1,Regular
15950,32,10,7180.71,1,Regular
15951,9,3,1013.1700000000001,1,Regular
15952,34,4,806.57,1,Regular
15953,15,18,3669.5499999999997,1,Regular
15954,589,1,190.75,0,At Risk
15955,24,22,8658.36,1,Regular
15956,551,2,617.6,0,At Risk
15957,32,3,930.1,1,Regular
15958,74,4,492.99,1,Regular
15959,682,3,579.49,0,At Risk
15960,374,4,410.95,0,At Risk
15961,379,1,451.28999999999996,0,At Risk
15962,449,1,295.83,0,At Risk
15963,20,2,470.76,1,Regular
15964,663,1,272.96000000000004,0,At Risk
15965,17,13,3013.09,1,Regular
15966,451,1,426.53,0,At Risk
15967,23,12,3041.6,1,Regular
15968,388,1,418.05,0,At Risk
15969,3,5,1127.05,1,Regular
15970,304,2,1017.3199999999999,0,At Risk
15971,18,18,5902.83,1,Regular
15972,456,5,1810.27,0,At Risk
15973,367,3,988.44,0,At Risk
15974,39,7,3442.15,1,Regular
15975,84,1,371.01,1,Regular
15976,165,6,1746.64,1,Regular
15977,17,2,1054.73,1,Regular
15978,77,3,3279.42,1,Regular
15979,603,1,329.21999999999997,0,At Risk
15980,89,7,6593.68,1,Regular
15981,25,21,9362.77,1,Regular
15982,605,1,324.51,0,At Risk
15983,22,8,3958.82,1,Regular
15984,3,30,8759.32,1,Regular
15985,123,7,2715.28,1,Regular
15986,30,2,354.42,1,Regular
15987,12,8,1682.13,1,Regular
15988,19,3,770.09,1,Regular
15989,376,2,372.51,0,At Risk
15990,44,7,2010.05,1,Regular
15991,534,1,150.55,0,At Risk
15992,4,3,896.6,1,Regular
15993,9,7,2797.57,1,Regular
15994,55,3,1202.18,1,Regular
15995,414,1,696.19,0,At Risk
15996,88,7,1686.9,1,Regular
15998,37,16,8308.34,1,Regular
15999,736,1,20.4,0,At Risk
16000,3,3,12393.7,1,Regular
16001,381,1,583.39,0,At Risk
16002,625,1,169.21,0,At Risk
16003,30,10,5613.83,1,Regular
16004,475,5,2146.39,0,At Risk
16005,12,10,2436.22,1,Regular
16006,211,2,347.17,1,Regular
16007,48,7,3075.14,1,Regular
16008,24,15,5384.13,1,Regular
16009,22,4,992.71,1,Regular
16010,246,11,1724.06,1,Regular
16011,8,29,5880.46,1,Regular
16012,35,5,2989.79,1,Regular
16013,4,84,57446.44,2,VIP
16014,38,5,1130.27,1,Regular
16015,4,3,705.39,1,Regular
16016,3,11,2533.94,1,Regular
16017,47,5,1553.83,1,Regular
16018,39,4,698.13,1,Regular
16019,47,27,17465.85,1,Regular
16020,17,3,851.01,1,Regular
16021,395,2,532.25,0,At Risk
16022,260,1,628.28,0,At Risk
16023,46,3,719.81,1,Regular
16024,12,3,484.2,1,Regular
16025,30,1,439.65999999999997,1,Regular
16026,43,1,236.09,1,Regular
16027,92,15,2048.36,1,Regular
16028,596,1,82.2,0,At Risk
16029,39,107,122209.14,2,VIP
16030,310,1,331.24,0,At Risk
16031,92,2,548.94,1,Regular
16032,456,6,1970.45,0,At Risk
16033,6,27,10836.13,1,Regular
16034,196,6,928.72,1,Regular
16035,560,1,217.73,0,At Risk
16036,87,4,2556.84,1,Regular
16037,270,5,1509.3400000000001,0,At Risk
16038,8,3,471.78,1,Regular
16039,424,2,456.4,0,At Risk
16040,65,7,2416.9,1,Regular
16041,31,3,3166.4,1,Regular
16042,22,8,2265.12,1,Regular
16043,38,8,1856.5900000000001,1,Regular
16044,435,1,340.84000000000003,0,At Risk
16045,120,8,3434.93,1,Regular
16046,562,1,235.78,0,At Risk
16047,682,1,107.14,0,At Risk
16048,373,4,1075.23,0,At Risk
16049,40,6,1899.68,1,Regular
16050,174,3,300.7,1,Regular
16051,682,1,188.44,0,At Risk
16052,54,1,362.06,1,Regular
16053,33,6,3634.84,1,Regular
16054,145,4,2111.88,1,Regular
16055,221,1,134.8,1,Regular
16056,45,1,664.85,1,Regular
16057,16,10,3854.85,1,Regular
16058,406,1,62.7,0,At Risk
16059,66,12,3217.77,1,Regular
16060,401,3,541.95,0,At Risk
16061,431,1,89.65,0,At Risk
16062,10,8,2863.45,1,Regular
16063,260,1,335.32,0,At Risk
16064,725,1,111.0,0,At Risk
16065,365,8,2382.62,0,At Risk
16066,17,5,1521.87,1,Regular
16067,563,3,3395.29,0,At Risk
16068,594,1,122.93,0,At Risk
16069,418,1,457.7,0,At Risk
16070,22,2,852.15,1,Regular
16071,45,4,1076.8,1,Regular
16072,288,4,4328.89,0,At Risk
16073,297,1,122.4,0,At Risk
16074,390,1,265.25,0,At Risk
16075,503,2,736.9300000000001,0,At Risk
16076,3,10,2234.73,1,Regular
16077,626,1,2300.4,0,At Risk
16078,284,2,362.99,0,At Risk
16079,17,3,1352.0,1,Regular
16080,82,4,602.5600000000001,1,Regular
16081,56,8,4460.18,1,Regular
16082,670,1,106.75,0,At Risk
16083,101,4,2351.42,1,Regular
16084,299,1,436.18,0,At Risk
16085,23,12,2343.53,1,Regular
16086,59,10,2864.9900000000002,1,Regular
16087,389,5,1739.92,0,At Risk
16088,576,2,1437.43,0,At Risk
16089,386,2,271.44,0,At Risk
16090,624,1,205.91,0,At Risk
16091,155,2,315.06,1,Regular
16092,115,6,1587.94,1,Regular
16093,107,1,17.0,1,Regular
16094,12,11,3695.56,1,Regular
16095,456,1,447.05,0,At Risk
16096,264,4,1584.97,0,At Risk
16097,240,1,185.04999999999998,1,Regular
16098,88,14,4448.1,1,Regular
16099,50,7,1573.2,1,Regular
16100,463,1,582.64,0,At Risk
16101,71,4,3229.16,1,Regular
16102,42,3,1842.14,1,Regular
16103,7,22,6191.71,1,Regular
16104,62,9,2778.61,1,Regular
16105,249,5,2386.19,1,Regular
16106,66,1,108.38,1,Regular
16107,18,7,3204.1600000000003,1,Regular
16108,85,4,2235.92,1,Regular
16109,219,3,939.48,1,Regular
16110,45,4,1819.27,1,Regular
16111,428,1,562.48,0,At Risk
16112,143,4,195.74,1,Regular
16113,183,1,161.38,1,Regular
16114,171,1,135.75000000000003,1,Regular
16115,10,12,2575.14,1,Regular
16116,212,1,612.78,1,Regular
16117,190,3,654.4,1,Regular
16118,653,1,4376.25,0,At Risk
16119,8,8,1720.81,1,Regular
16120,59,6,3056.91,1,Regular
16121,57,5,1477.09,1,Regular
16122,73,6,1001.34,1,Regular
16123,52,1,307.78000000000003,1,Regular
16124,317,4,1772.49,0,At Risk
16125,367,14,4587.65,0,At Risk
16126,29,15,14646.800000000001,1,Regular
16127,39,2,801.3100000000001,1,Regular
16128,18,11,3801.05,1,Regular
16129,407,3,1396.05,0,At Risk
16130,422,4,987.48,0,At Risk
16131,52,12,9957.42,1,Regular
16132,544,2,664.1999999999999,0,At Risk
16133,4,56,22992.26,1,Regular
16134,22,5,2145.34,1,Regular
16135,263,2,819.45,0,At Risk
16136,60,4,946.8000000000001,1,Regular
16137,680,1,422.7,0,At Risk
16138,379,3,910.35,0,At Risk
16139,19,5,1111.15,1,Regular
16140,66,3,1557.6000000000001,1,Regular
16141,88,2,955.94,1,Regular
16142,250,1,535.34,1,Regular
16143,3,12,4910.83,1,Regular
16144,247,1,175.2,1,Regular
16145,9,19,6805.4400000000005,1,Regular
16146,157,4,946.38,1,Regular
16147,134,5,2398.91,1,Regular
16148,296,2,386.62,0,At Risk
16149,5,3,422.21999999999997,1,Regular
16150,43,10,4395.59,1,Regular
16152,269,1,1829.04,0,At Risk
16153,50,11,5133.49,1,Regular
16155,382,5,796.9,0,At Risk
16156,9,20,6218.18,1,Regular
16157,16,3,656.69,1,Regular
16158,522,9,628.32,0,At Risk
16159,282,4,1232.79,0,At Risk
16160,65,2,1025.44,1,Regular
16161,2,43,12831.8,1,Regular
16162,252,1,37.4,0,At Risk
16163,232,6,2849.58,1,Regular
16164,17,3,822.48,1,Regular
16165,505,1,79.9,0,At Risk
16166,428,2,435.83,0,At Risk
16167,414,5,1386.12,0,At Risk
16168,11,66,10636.47,1,Regular
16169,8,4,1822.97,1,Regular
16170,51,20,6869.0,1,Regular
16171,59,1,73.19999999999999,1,Regular
16172,95,8,1884.55,1,Regular
16173,16,6,1418.32,1,Regular
16174,126,7,2246.75,1,Regular
16175,94,7,1836.44,1,Regular
16176,421,4,2052.69,0,At Risk
16177,50,8,2247.31,1,Regular
16178,138,2,612.6,1,Regular
16179,61,1,215.83,1,Regular
16180,100,13,16249.87,1,Regular
16181,73,1,305.54,1,Regular
16182,72,9,9971.65,1,Regular
16183,67,4,1077.81,1,Regular
16184,64,6,1158.79,1,Regular
16185,17,3,644.72,1,Regular
16186,23,26,9026.11,1,Regular
16187,32,15,6911.4400000000005,1,Regular
16188,45,5,1087.66,1,Regular
16189,16,2,215.48,1,Regular
16190,40,8,2723.55,1,Regular
16191,3,24,15688.02,1,Regular
16192,736,1,351.3,0,At Risk
16193,237,2,630.4300000000001,1,Regular
16194,375,1,308.6,0,At Risk
16195,723,1,323.25,0,At Risk
16196,489,1,93.3,0,At Risk
16197,469,9,2016.71,0,At Risk
16198,75,2,1030.0410000000002,1,Regular
16199,392,7,942.75,0,At Risk
16200,4,12,5643.45,1,Regular
16201,3,5,2112.12,1,Regular
16202,361,9,2501.9900000000002,0,At Risk
16203,59,6,1114.54,1,Regular
16204,23,3,944.24,1,Regular
16205,31,7,1830.61,1,Regular
